abra abrir
aperfeiçoamento aperfeiçoamento
da de_o
imagem imagem
moral moral
de de
deus deus
em em
nós nós
para para
entrarmos entrar
no em_o
estado estado
de de
sanidade sanidade
imagem imagem
perfeita perfeito
gloriosa glorioso
primeiro primeiro
processo processo
depois depois
do de_o
estado estado
processo processo
de de
santificação santificação
para para
entrarmos entrar
no em_o
estado estado
de de
sanidade sanidade
processo processo
seguir seguir
apae apae
ea ea
santificação santificação
seguir seguir
movimento movimento
constante constante
rumo rumo
ao a_o
crescimento crescimento
o o
que que
você você
tem ter
que que
entender entender
meu meu
irmão irmão
é ser
que que
venta venta
acre acre
está estar
você você
não não
pode poder
se se
conformar conformar
a o
pasta pasta
não não
posso poder
me eu
conformar conformar
com com
a o
minha meu
posição posição
não não
é ser
com com
o o
status status
dentro dentro
da de_o
sua seu
posição posição
deus deus
que que
coloca colocar
se se
você você
não não
ficar ficar
conformado conformar
com com
a o
sua seu
posição posição
vai ir
reclamar reclamar
com com
deus deus
mas mas
você você
não não
pode poder
é é
conformado conformar
com com
o o
estágio estágio
que que
você você
tem ter
na em_o
sua seu
função função
você você
não não
pode poder
estar estar
conformado conformar
com com
a o
sua seu
produtividade produtividade
porque porque
é ser
crescimento crescimento
crescimento crescimento
naquilo em_aquilo
que que
deus deus
colocou colocar
você você
pra pra
fazer fazer
e e
crescimento crescimento
daquilo de_aquilo
que que
todos todo
nós nó
temos ter
que que
fazer fazer
é é
sermos ser
produtivos produtivo
eu eu
vou ir
concluir concluir
a o
minha meu
palavra palavra
dizendo dizer
essas esse
coisas coisa
aqui aqui
e e
vou ir
concluir concluir
o o
número número
1 1
não não
se se
esqueça esquecer
por por
favor favor
a o
igreja igreja
tem ter
dono dono
eo eo
nome nome
dele de_ele
é ser
jesus jesus
se se
você você
pensa pensar
que que
você você
é ser
dono dono
de de
alguma algum
coisa coisa
aqui aqui
dentro dentro
meu meu
filho filho
tira tirar
o o
cavalo cavalo
da de_o
chuva chuva
tira tirar
o o
cavalinho cavalo
da de_o
chuva chuva
versículo versículo
27 27
do de_o
capítulo capítulo
12 12
horas hora
achou achar
o o
corpo corpo
de de
cristo cristo
e e
seus seu
membros membro
em em
particular particular
a o
igreja igreja
de de
jesus jesus
aqui aqui
ninguém ninguém
é ser
dono dono
de de
departamento departamento
nenhum nenhum
e e
quando quando
você você
pensa pensar
que que
adota adotar
a o
hora hora
de de
sair sair
porque porque
aqui aqui
ninguém ninguém
é ser
dono dono
de de
nada nada
eu eu
não não
sou ser
dono dono
dessa de_esse
igreja igreja
pastor pastor
de de
igreja igreja
filiada filiar
é é
dono dono
dela de_ela
aqui aqui
não não
tem ter
dono dono
do de_o
departamento departamento
de de
jovem jovem
não não
tem ter
dono dono
de de
departamento departamento
de de
criança criança
não não
tem ter
dó dó
departamento departamento
adolescentes adolescente
não não
têm ter
em em
torno torno
de de
interesses interesse
hora hora
não não
tem ter
dono dono
de de
patrimônio patrimônio
no em_o
tento tento
de de
abreiro abreiro
o o
dono dono
da de_o
igreja igreja
o o
nome nome
dele de_ele
é ser
só só
estranho estranho
não não
se se
esqueça esquecer
meu meu
irmão irmão
eu eu
tô tô
na em_o
conclusão conclusão
não não
existe existir
vida vida
cristã cristão
fora fora
do de_o
corpo corpo
cheguei chegar
pra pra
você você
que que
está estar
me eu
acompanhando acompanhar
pela por_o
internet internet
pelas por_o
redes rede
sociais social
se se
caso caso
você você
está estar
me eu
acompanhando acompanhar
porque porque
está estar
doente doente
porque porque
tem ter
escala escala
de de
trabalho trabalho
que que
está estar
cuidando cuidar
de de
uma um
pessoal pessoal
que que
mas mas
se se
você você
pensa pensar
que que
existe existir
igreja igreja
online online
tô tô
com com
pena pena
de de
você você
não não
existe existir
vida vida
cristã cristão
fora fora
da de_o
igreja igreja
do de_o
corpo corpo
o o
fígado fígado
baço baço
coração coração
seja ser
o o
que que
for ser
se se
tirar tirar
do de_o
teu teu
corpo corpo
tem ter
hora hora
dia dia
e e
momento momento
para para
ser ser
transplantado transplantar
se se
não não
apodrece apodrecer
igreja igreja
online online
o o
filho filho
do de_o
satanás satanás
hoje hoje
que que
inventa inventar
uma um
pata pato
à a_o
quadra quadra
dessa de_esse
para para
destruir destruir
os o
membros membro
do de_o
corpo corpo
e e
igreja igreja
e e
shaq shaq
vos vós
quem quem
está estar
perto perto
de de
um um
acerto acerto
de de
outro outro
houve haver
um um
houve haver
outro outro
você você
pensa pensar
que que
não não
viram ver
interrompido interromper
à a_o
direita direita
de de
uma um
palavra palavra
pra pra
ele ele
' '
você você
está estar
sendo ser
boca boca
de de
deus deus
você você
tá estar
falando falar
alguma algum
coisa coisa
igreja igreja
está estar
aqui aqui
rapaz rapaz
a o
interação interação
pessoal pessoal
e e
quem quem
é ser
ateu ateu
pastou pastou
eu eu
já já
sei saber
ficar ficar
tranqüilo tranqüilo
com com
a o
igreja igreja
que que
você você
está estar
porque porque
irmãos irmão
porque porque
isso isso
é ser
importante importante
porque porque
eu eu
eu eu
estabeleci estabelecer
uma um
norma norma
aqui aqui
na em_o
igreja igreja
para para
todos todo
os o
evangelistas evangelista
e e
conferências conferência
aqui aqui
tem ter
grandes grande
predadores predador
grandes grande
predadores predador
eu eu
quero querer
ver ver
vocês você
no em_o
primeiro primeiro
domingo domingo
me me
a a
systime systime
ouvido ouvir
porque porque
é ser
pastor pastor
que que
essa esse
medida medida
é ser
que que
os o
caras cara
em em
ter ter
não não
é ser
vida vida
para para
vocês você
porque porque
eles eles
são ser
membros membro
do de_o
corpo corpo
eles eles
têm ter
que que
estar estar
e e
interagindo interagir
não não
podem poder
entrar entrar
na em_o
igreja igreja
só só
pra pra
falar falar
eles eles
têm ter
que que
ser ser
ministrados ministrar
por por
que que
eles eles
são ser
membros membro
do de_o
corpo corpo
então então
coloca colocar
uma um
ordem ordem
que que
evangelista evangelista
da de_o
advec advec
que que
é ser
conferencista conferencista
da de_o
advec advec
na em_o
santa santo
ceia ceia
eu eu
quero querer
ver ver
me eu
ouvindo ouvir
não não
porque porque
sou ser
eu eu
é ser
saúde saúde
pra pra
você você
porque porque
você você
é ser
membro membro
do de_o
corpo corpo
e e
você você
não não
sobrevive sobreviver
fora fora
dele de_ele
pode poder
ter ter
tecnologia tecnologia
pode poder
ter ter
poder poder
pode poder
ter ter
papel papel
que que
vai ir
vai ir
sucumbir sucumbir
porque porque
eu eu
já já
vi ver
grandes grande
evangelistas evangelista
serem ser
destruídos destruir
por por
quê quê
pergunta perguntar
quer querer
o o
pastor pastor
deles de_eles
pergunta pergunta
qual qual
a o
igreja igreja
que que
ele ele
ia ir
para para
sentar sentar
e e
ouvir ouvir
a o
pergunta pergunta
eu eu
não não
cheguei chegar
ontem ontem
na em_o
igreja igreja
evangelho evangelho
que que
eu eu
sei saber
que que
eu eu
estou estar
falando falar
agora agora
a a
outra outro
preste preste
atenção atenção
que que
eu eu
vou ir
falar falar
aqui aqui
pra pra
você você
que que
é ser
muito muito
importante importante
jerry jerry
b b
está estar
gere gerar
em em
sta sta
versículo versículo
26 26
versículo versículo
26 26
de de
maneira maneira
que que
se se
um um
membro membro
padece padecer
todos todo
os o
outros outro
membros membro
padecem padecer
com com
ele ele
e e
se se
um um
membro membro
radu radu
todos todo
os o
membros membro
se se
regozijam regozijar
com com
ele ele
meu meu
filho filho
gere gerar
bem bem
estar estar
na em_o
igreja igreja
para para
de de
arrumar arrumar
confusão confusão
para para
de de
arrumar arrumar
briga briga
para para
de de
arrumar arrumar
confusão confusão
guerra guerra
fofoca fofoca
disse dizer
me eu
disse dizer
deixa deixar
a o
vida vida
dos de_o
outros outro
rapaz rapaz
gere gerar
bem bem
está estar
você você
está estar
aqui aqui
eu eu
falei falar
hoje hoje
de de
manhã manhã
para para
os o
pastores pastor
que que
estavam estar
aqui aqui
e e
tocou tocar
meu meu
filho filho
numa em_um
sacras sacro
ovelha ovelha
de de
cristo cristo
não não
cuida cuidar
bem bem
das de_o
suas seu
ovelhas ovelha
não não
é ser
porque porque
você você
dirige dirigir
um um
departamento departamento
que que
você você
vai ir
humilhar humilhar
ninguém ninguém
aqui aqui
não não
é ser
porque porque
a o
voz voz
ea ea
mulher mulher
de de
pastor pastor
que que
pensa pensar
que que
vai ir
rodar rodar
a o
baiana baiano
que que
vai ir
ter ter
que que
rodar rodar
pra pra
mim eu
e e
filha filha
gere gerar
bem bem
está estar
não não
se se
use usar
de de
uma um
posição posição
para para
massa massa
clara claro
porque porque
aqui aqui
o o
sólido sólido
sobraram sobrar
eu eu
falei falar
aqui aqui
para para
partilhar partilhar
showball showball
malafaia malafaia
é ser
igual igual
à a_o
malafaia malafaia
ao a_o
preço preço
que que
pagou pagar
quatro quatro
horas hora
de de
trabalho trabalho
você você
trabalha trabalhar
por por
dia dia
eu eu
nos em_o
últimos último
15 15
dias dia
eu eu
deus deus
me eu
inspirou inspirar
disse dizer
mostra mostrar
o o
teu teu
dia dia
a a
dia dia
para para
os o
pastores pastor
da de_o
igreja igreja
temos ter
na em_o
nos nós
ap ap
o o
grupo grupo
dos de_o
pastores pastor
que que
dirige dirigir
a o
igreja igreja
espírito espírito
santo santo
fala falar
comigo com_eu
mostra mostrar
porque porque
tem ter
muita muito
gente gente
enganado enganar
aí aí
eu eu
mostrei mostrar
o o
meu meu
dia dia
a a
dia dia
pra pra
eles eles
têm ter
15 15
dias dia
para para
que que
o o
acordo acordo
para para
que que
eu eu
escolhi escolher
estudar estudar
a o
bíblia bíblia
hora hora
que que
o o
chá chá
de de
casa casa
o o
que que
é ser
que que
eu eu
estou estar
fazendo fazer
agora agora
eu eu
entro entrar
em em
casa casa
a o
hora hora
que que
eu eu
vi ver
haja haver
a o
hora hora
que que
acorda acordar
de de
madrugada madrugada
para para
orar orar
teve ter
noites noite
eu eu
já já
tô tô
cansado cansado
passou passar
pelo por_o
amor amor
de de
deus deus
já já
estou estar
cansado cansado
aí aí
você você
pensa pensar
que que
o o
acórdão acórdão
senhora senhora
da de_o
noite noite
eu eu
quero querer
chegar chegar
á á
malafaia malafaia
ao a_o
processo processo
que que
você você
recebeu receber
para para
defender defender
o o
povo povo
de de
deus deus
e e
vem vir
aqui aqui
com com
essa esse
conversa conversa
só só
que que
ao a_o
lado lado
da de_o
autoridade autoridade
vai ir
pagar pagar
o o
preço preço
vai ir
trabalhar trabalhar
12 12
e e
14 14
horas hora
por por
dia dia
valor valor
a a
todo todo
dia dia
de de
madrugada madrugada
vai ir
botar botar
pra pra
quebrar quebrar
em em
portas porta
citado citar
entre entre
os o
que que
também também
vai ir
fazer fazer
a o
obra obra
de de
deus deus
ganhou ganhar
mala mala
foi ser
porcaria porcaria
nenhuma nenhum
que que
ninguém ninguém
é ser
igual igual
a a
ninguém ninguém
eu eu
sou ser
igual igual
a a
pastor pastor
gestão gestão
de de
cassol cassol
após após
torça torça
santa santo
catarina catarina
nenhuma nenhum
seja ser
a o
voz voz
é ser
trate tratar
de de
resolver resolver
de de
cristo cristo
conde conde
do de_o
povo povo
quando quando
é ser
que que
eu eu
não não
tratei tratar
alguém alguém
quando quando
é ser
que que
eu eu
pisei pisar
na em_o
cabeça cabeça
de de
um um
membro membro
da de_o
igreja igreja
e e
vim vir
pra pra
cá cá
com com
essa esse
conversa conversa
porque porque
já já
chegou chegar
no em_o
meu meu
ouvido ouvido
falando falar
aí aí
não não
é ser
uma um
terra terra
de de
acabo acabar
culpa culpa
pela por_o
porta porta
nunca nunca
pára parar
no em_o
público público
a a
falar falar
com com
ninguém ninguém
o o
cara cara
ir ir
pis pis
a o
mulher mulher
do de_o
cara cara
roda roda
baiana baiano
em em
cima cima
das de_o
irmãs irmã
todo todo
mundo mundo
com com
medo medo
eu eu
falei falar
de de
achar achar
que que
no em_o
meu meu
ouvido ouvido
e e
para para
ver ver
se se
ele ele
vai ir
sobrar sobrar
onde onde
ele ele
está estar
é é
só só
me eu
dá dar
nome nome
é ser
só só
com com
a a
travar travar
cuidar cuidar
das de_o
ovelhas ovelha
já já
ninguém ninguém
está estar
você você
tá estar
aqui aqui
pra pra
promover promover
paz paz
você você
tá estar
aqui aqui
pra pra
promover promover
alegria alegria
você você
tá estar
aqui aqui
pra pra
promover promover
os o
irmãos irmão
avós avô
ataque ataque
pra pra
gerar gerar
bem-estar bem-estar
no em_o
corpo corpo
de de
o o
penúltimo penúltimo
cuide cuidar
de de
você você
para para
que que
você você
possa poder
cuidar cuidar
de de
outros outro
quando quando
paulo paulo
dizem dizer
primeira primeira
corinthians corinthians
10 10
/ /
12 12
quem quem
está estar
em em
pé pé
de de
para para
que que
não não
caia cair
cuida cuidar
de de
você você
está estar
muito muito
preocupado preocupado
com com
a o
vida vida
dos de_o
outros outro
que que
sendo ser
a o
tua tua
desculpa desculpa
o o
ditado ditado
popular popular
olha olhar
o o
teu teu
rabo rabo
macaco macaco
na em_o
linguagem linguagem
popular popular
fica ficar
tão tão
apreensivo apreensivo
com com
a o
vida vida
dos de_o
outros outro
que que
você você
não não
tem ter
autoridade autoridade
para para
falar falar
nada nada
em em
que que
a o
autoridade autoridade
para para
resolver resolver
nada nada
não não
tem ter
autoridade autoridade
para para
mudar mudar
nada nada
esquece esquecer
da de_o
tua tua
vida vida
gostaria gostar
que que
você você
lembrar lembrar
que que
você você
tem ter
filhos filho
ou ou
se se
não não
tem ter
vai ir
ter ter
eu eu
gostaria gostar
de de
lembrar lembrar
que que
você você
tem ter
família família
cuidado cuidar
com com
a o
língua língua
cuidado cuidado
com com
que que
tu tu
fala falar
do de_o
filho filho
dos de_o
outros outro
da de_o
mulher mulher
dos de_o
cuidado cuidado
meus meu
irmãos irmão
do de_o
império império
da de_o
maldade maldade
é ser
uma um
coisa coisa
tão tão
grande grande
tão tão
grande grande
eu eu
tenho ter
uma um
cunhada cunhado
que que
trabalha trabalhar
comigo com_eu
há haver
20 20
anos ano
elba elba
a o
editora editora
começou começar
na em_o
casa casa
dela de_ela
ela ela
não não
tinha ter
filhos filho
eu eu
queria querer
criar criar
uma um
editora editora
não não
tinha ter
lugar lugar
comecei começar
na em_o
casa casa
trabalha trabalhar
comigo com_eu
há haver
20 20
anos ano
toma tomar
conta conta
da de_o
editora editora
minha meu
cunhada cunhado
irmã irmã
da de_o
minha meu
esposa esposo
irmã irmão
da de_o
minha meu
esposa esposo
minha meu
cunhada cunhado
o o
império império
do de_o
mal mal
é ser
uma um
coisa coisa
tão tão
grande grande
estou estar
contando contar
isso isso
aqui aqui
como como
experiência experiência
nunca nunca
falei falar
isso isso
aqui aqui
na em_o
igreja igreja
eu eu
estou estar
falando falar
isso isso
que que
esse esse
coisa coisa
lá lá
de de
trás trás
uma um
língua língua
que que
o o
diabo diabo
não não
quer querer
emprestar emprestar
nada nada
já já
completo completar
a o
pessoa pessoa
chegou chegar
na em_o
final final
ouvido ouvir
da de_o
minha meu
esposa esposo
a a
covardia covardia
minha meu
esposa esposo
debaixo debaixo
de de
um um
estresse estresse
emocional emocional
grande grande
grande grande
quando quando
a a
minha meu
filha filha
menor pequeno
o o
namorado namorado
engravidou engravidar
a o
minha meu
filha filha
menor pequeno
namorada namorado
engravidou engravidar
isso isso
foi ser
uma um
das de_o
coisas coisa
mais mais
violentas violento
sobre sobre
elizete elizete
porque porque
ele ele
sete sete
desculpa desculpa
com com
todo todo
respeito respeito
a a
todas todo
as o
mulheres mulher
e e
mães mãe
aqui aqui
mas mas
minha meu
mulher mulher
é ser
o o
concurso concurso
todo todo
dia dia
de de
manhã manhã
bíblia bíblia
com com
as o
garotas garota
texto texto
na em_o
no em_o
guarda-roupa guarda-roupa
cuidado cuidado
máximo grande
e e
falando falar
minha meu
filha filha
se se
guarde guardar
babá babá
quando quando
a o
gente gente
recebe receber
o o
choque choque
que que
a o
minha meu
filha filha
menor pequeno
estava estar
grávida grávida
do de_o
namorado namorado
da de_o
minha meu
l7 l7
de de
um um
grito grito
que que
eu eu
pensei pensar
que que
ela ela
tem ter
um um
colapso colapso
um um
farto farto
no em_o
meio meio
dessa de_esse
tempestade tempestade
depressão depressão
gente gente
da de_o
igreja igreja
que que
conhece conhecer
minha meu
esposa esposo
no em_o
momento momento
mais mais
terrível terrível
chegou chegar
no em_o
ouvido ouvido
a o
mesma mesmo
coisa coisa
olha olhar
cuidado cuidado
porque porque
o o
silas silas
vai ir
acabar acabar
caindo cair
com com
a o
tua tua
irmã irmã
que que
é ser
uma um
maldade maldade
porque porque
a o
pessoa pessoa
vendo ver
que que
eu eu
tenho ter
um um
relacionamento relacionamento
que que
a o
pessoa pessoa
que que
cuida cuidar
não não
sabe saber
nem nem
um um
nível nível
de de
relacionamento relacionamento
que que
eu eu
tenho ter
com com
a o
minha meu
cunhada cunhar
uma um
garota garota
direita direito
bem bem
casada casado
como como
eu eu
na em_o
hora hora
da de_o
crise crise
da de_o
minha meu
mulher mulher
e e
uma um
filha filha
ao a_o
invés invés
de de
trazer trazer
uma um
palavra palavra
de de
consolo consolo
de de
ajuda ajuda
ainda ainda
vieru vieru
ele ele
já já
ficou ficar
perturbada perturbar
com com
isso isso
a o
guarda guarda
atua atuar
língua língua
se se
você você
não não
tem ter
uma um
coisa coisa
boa bom
pra pra
dizer dizer
com com
de de
mão mão
à a_o
boca boca
ali ali
a o
boca boca
até até
o o
tolo tolo
quando quando
se se
cala calar
se se
passa passar
por por
sábio sábio
gente gente
com com
palavras palavra
mas mas
diferenças diferença
dentro dentro
da de_o
igreja igreja
a a
machucar machucar
para para
ofender ofender
as o
pessoas pessoa
estão estar
mal mal
resolvidas resolver
consigo com_si
mesmo mesmo
e e
querem querer
que que
outros outro
fiquem ficar
maus mau
como como
eles eles
dentro dentro
da de_o
igreja igreja
em em
último último
lugar lugar
todo todo
o o
corpo corpo
que que
é ser
a o
igreja igreja
de de
cristo cristo
depende depender
de de
cristo cristo
colossenses colossenses
1 1
18 18
diz dizer
l l
é ser
o o
cabeça cabeça
do de_o
corpo corpo
da de_o
igreja igreja
o o
princípio princípio
o o
primogênito primogênito
dentre dentrar
os o
mortos morto
para para
que que
em em
todo todo
tenha ter
proeminência proeminência
a o
igreja igreja
está estar
crescendo crescer
é é
jesus jesus
também também
ao a_o
grande grande
igreja igreja
é é
jesus jesus
você você
está estar
se se
dando dar
bem bem
naquilo em_aquilo
que que
está estar
fazendo fazer
aqui aqui
é ser
jesus jesus
a a
igreja igreja
vamos ir
comprar comprar
uma um
propriedade propriedade
é é
jesus jesus
você você
está estar
prosperando prosperar
é é
jesus jesus
tem ter
porta porta
de de
emprego emprego
é ser
jesus jesus
teve ter
um um
problema problema
solucionado solucionar
é é
jesus jesus
é é
jesus jesus
nós nós
dependemos depender
de de
cristo cristo
e e
sem sem
ele ele
nada nada
podemos poder
fazer fazer
a o
igreja igreja
depende depender
de de
jesus jesus
