abra abrir
caminho caminho
vamos ir
lá lá
mais mais
uma um
vez vez
você você
e e
eu eu
sou ser
geração geração
forte forte
preste preste
atenção atenção
a a
marca marca
dessa de_esse
geração geração
que que
é ser
forte forte
sabem saber
viver viver
em em
ambiente ambiente
de de
grande grande
pressão pressão
e e
hostilidade hostilidade
pessoal pessoal
uma um
geração geração
forte forte
sabe saber
viver viver
em em
um um
ambiente ambiente
de de
grande grande
pressão pressão
e e
hostilidade hostilidade
pessoal pessoal
rapaz rapaz
ph ph
lá lá
vou ir
voltar voltar
pra pra
josé josé
em em
gênesis gênese
39 39
57 57
10 10
diz dizer
que que
a o
mulher mulher
de de
potifar potifar
o o
importunava importunar
todos todo
os o
dias dia
nem nem
a o
bíblia bíblia
não não
foi ser
um um
não não
foi ser
um um
salve salve
foi ser
uma um
mensagem mensagem
pelo por_o
hat hat
zap zap
a a
mulher mulher
todo todo
o o
dia dia
em em
porto porto
nava nava
o o
cara cara
eu eu
quero querer
você você
você você
não não
sabe saber
o o
que que
eu eu
posso poder
fazer fazer
uma um
noite noite
comigo com_eu
e e
você você
vai ir
para para
as o
estrelas estrela
eu eu
quero querer
dizer dizer
é ser
que que
o o
pessoal pessoal
da de_o
índia índio
não não
sabe saber
nada nada
sobre sobre
posições posição
como como
eu eu
todo todo
dia dia
a a
mulher mulher
na em_o
orelha orelha
de de
um um
cara cara
jovem jovem
bonito bonito
formoso formoso
pressão pressão
pressão pressão
pressão pressão
pressão pressão
daniel daniel
lê ler
no em_o
capítulo capítulo
6 6
versículo versículo
4 4
ele ele
se se
destacava destacar
ele ele
foi ser
um um
cara cara
trazido trazer
de de
uma um
outra outro
nação nação
que que
tava tava
sobressaído sobressair
é ser
como como
você você
se se
elevado elevar
nos em_o
estados estado
unidos unido
e e
o o
presidente presidente
dos de_o
estados estado
assim assim
eu eu
vou ir
te tu
colocar colocar
como como
o o
ministro ministro
das de_o
relações relação
exteriores exterior
vou ir
colocar colocar
você você
no em_o
alto alto
grau grau
esse esse
cara cara
tomou tomar
pressão pressão
tentar tentar
ouvir ouvir
onde onde
é ser
que que
tinha ter
eu eu
jogar jogar
pesado pesar
contra contra
ele ele
uma um
geração geração
forte forte
ela ela
aguenta aguentar
pressão pressão
aguenta aguentar
pressão pressão
daquela de_aquele
filha filha
do de_o
satanás satanás
que que
está estar
em em
cima cima
de de
você você
deixa deixar
de de
ser ser
mané mané
cara cara
deixa deixar
de de
ser ser
otário otário
ela ela
está estar
pressionando pressionar
você você
exatamente exatamente
pelo por_o
que que
você você
é ser
pelo por_o
seu seu
caráter caráter
pelo por_o
seu seu
jeito jeito
pela por_o
sua seu
maneira maneira
de de
ser ser
entendeu entender
e e
manda mandar
foto foto
nua nu
mandar mandar
fotos foto
pelada pelar
mandar mandar
fotos foto
e e
tudo tudo
o o
que que
é ser
jeito jeito
ensino ensino
rua rua
e e
coisa coisa
e e
tal tal
e e
você você
jesus jesus
teu teu
sangue sangue
tem ter
poder poder
sair sair
do de_o
que que
se se
infeliz infeliz
bloqueia bloquear
essa esse
filha filha
do de_o
satanás satanás
a o
mesma mesmo
coisa coisa
você você
minha meu
filha filha
o o
cara cara
tá estar
me eu
atazanando atazanar
touch touch
perturbando perturbar
e e
está estar
em em
cima cima
de de
você você
o o
arroz arroz
é ser
uma um
geração geração
forte forte
não não
eu eu
não não
vou ir
ceder ceder
eu eu
não não
vou ir
abrir abrir
mão mão
eu eu
não não
vou ir
me eu
corrompi corrompi
eu eu
não não
vou ir
deixar deixar
eu eu
não não
vou ir
fazer fazer
a o
característica característico
dessa de_esse
geração geração
olha olhar
aí aí
outras outro
cinco cinco
determinado determinar
decidem decidir
firmemente firmemente
decisões decisão
baseado basear
em em
seus seu
princípios princípio
e e
valores valor
não não
se se
importa importar
com com
a o
opinião opinião
da de_o
maioria maioria
possui possuir
convicção convicção
do de_o
que que
certo certo
pode poder
me eu
chamar chamar
de de
quadrado quadrado
de de
de de
idiota idiota
de de
alienado alienado
pode poder
até até
dizer dizer
que que
esse esse
cara cara
olha olhar
não não
sei saber
não não
hein hein
jorge jorge
eu eu
acho achar
que que
ele ele
mudou mudar
na em_o
espada espada
não não
limitar limitar
a o
taça taça
vale valer
o o
que que
você você
quiser querer
eu eu
decidi decidir
firmemente firmemente
que que
você você
fiel fiel
a a
deus deus
eu eu
decido decidir
firmemente firmemente
que que
não não
vou ir
me eu
contaminar contaminar
eu eu
decido decidir
firmemente firmemente
que que
eu eu
gostei gostar
um um
relacionamento relacionamento
com com
esse esse
deus deus
que que
me eu
ama amar
que que
cuida cuidar
de de
mim eu
que que
me eu
perdoa perdoar
que que
me eu
transforma transformar
e e
que que
pode poder
me eu
ajudar ajudar
a a
um um
futuro futuro
brilhante brilhante
só só
porque porque
pode poder
dizer dizer
geração geração
forte forte
na em_o
maria-vai-com-as-outras maria-vai-com-as-outras
maria maria
vai ir
com com
toda todo
geração geração
forte forte
contraria contrariar
qualquer qualquer
um um
todo todo
tem ter
um um
ciclo ciclo
de de
amizade amizade
porque porque
você você
sabe saber
quem quem
você você
é ser
o o
que que
você você
quer querer
e e
quem quem
é ser
teu teu
deus deus
outra outro
presença presença
nos em_o
relacionamentos relacionamento
pessoais pessoal
gente gente
as o
pessoas pessoa
estão estar
perdendo perder
o o
afeto afeto
você você
sabe saber
que que
é ser
afeto afeto
amor amor
carinho caro
e e
amizade amizade
isso isso
aqui aqui
não não
transmite transmitir
presença presença
você você
vê ver
o o
outro outro
ouvir ouvir
o o
outro outro
sentir sentir
o o
outro outro
vê ver
as o
qualidades qualidade
e e
defeitos defeito
onde onde
você você
pode poder
melhorar melhorar
vê ver
a o
necessidade necessidade
do de_o
outro outro
a o
geração geração
forte forte
não não
quer querer
ter ter
relacionamento relacionamento
virtual virtual
e e
digital digital
a o
geração geração
forte forte
que que
tem ter
um um
relacionamento relacionamento
presencial presencial
olha olhar
daniel daniel
ele ele
três três
caras cara
no em_o
meio meio
leva levar
de de
jovens jovem
crentes crente
no em_o
meio meio
de de
uma um
leva leva
de de
jovens jovem
crentes crente
que que
se se
contaminaram contaminar
na em_o
babilônia babilônio
daniel daniel
ananias ananias
israel israel
usaria usar
e e
as o
áreas área
esses esse
caras cara
servem servir
para para
ser ser
meus meu
amigos amigo
moravam morar
juntos junto
compartilhavam compartilhar
situações situação
juntos junto
conversavam conversar
juntos junto
eu eu
pergunto perguntar
a a
vocês você
qual qual
a o
última último
vez vez
fala falar
e e
seja ser
honesto honesto
você você
já já
teve ter
a o
sua seu
vez vez
que que
você você
reúne reunir
um um
grupo grupo
de de
amigos amigo
da de_o
igreja igreja
vamos ir
lá lá
na em_o
minha meu
casa casa
a a
gente gente
tomar tomar
um um
café café
é ser
um um
texto texto
da de_o
bíblia bíblia
e e
orar orar
junto junto
vamos ir
lá lá
na em_o
minha meu
casa casa
será ser
que que
a o
gente gente
pode poder
compartilhar compartilhar
coisas coisa
a a
paz paz
ou ou
chora chorar
por por
mim eu
eu eu
já já
tô tô
eu eu
já já
tô tô
eu eu
já já
sou ser
uma um
moça moça
madura madurar
eu eu
tô tô
nem nem
aí aí
para para
eu eu
mandar mandar
um um
príncipe príncipe
do de_o
senhor senhor
sem sem
ser ser
ridicularizada ridicularizar
sainz sainz
e e
debochada debochar
então então
vou ir
morar morar
senhor senhor
que que
está estar
tua tua
filha filha
é ser
tua tua
serva servo
qual qual
o o
problema problema
da de_o
outra outro
aqui aqui
eu eu
tô tô
vendo ver
uma um
crise crise
na em_o
minha meu
casa casa
porque porque
minha meu
mãe mãe
porque porque
meu meu
pai pai
quando quando
é ser
se se
já já
houve haver
ou ou
se se
não não
houve haver
quando quando
é ser
que que
o o
povo povo
que que
é ser
dito dizer
povo povo
de de
deus deus
que que
é ser
chamado chamar
pelo por_o
nome nome
do de_o
senhor senhor
que que
relacionamento relacionamento
é ser
esse esse
que que
não não
tem ter
presença presença
como como
o o
diabo diabo
sabe saber
da de_o
importância importância
da de_o
presença presença
do de_o
outro outro
de de
você você
vê ver
o o
outro outro
houve haver
um um
outro outro
20 20
o o
outro outro
como como
é ser
importante importante
aprendermos aprender
com com
o o
outro outro
como como
é ser
importante importante
gente gente
eu eu
vi ver
um um
pastor pastor
que que
veio vir
um um
pastor pastor
top top
top top
da de_o
américa américa
ele ele
veio vir
aqui aqui
no em_o
brasil brasil
o o
escutismo escutismo
2013 @card@
pastor pastor
maldonado maldonado
de de
miami miami
ele ele
tem ter
uma um
igreja igreja
de de
americanos americano
e e
latinos latino
uma um
igreja igreja
um um
eu eu
fui ser
pra pra
lá lá
mega mega
mega mega
cara caro
top top
ten ten
programa programa
em em
toda todo
américa américa
latina latino
tem ter
programa programa
nos em_o
estados estado
unidos unir
o o
ministério ministério
poderosíssimo poderoso
tem ter
avião avião
tem ter
tudo tudo
ele ele
veio vir
ao a_o
brasil brasil
num em_um
evento evento
em em
são são
paulo paulo
o o
assessor assessor
dele de_ele
gols gol
assim assim
o o
pastor pastor
malafaia malafaia
ele ele
quer querer
estar estar
contigo contigo
porque porque
esse esse
cara cara
tá estar
comigo com_eu
eu eu
falando falar
com com
botões botão
ele ele
quer querer
ser ser
um um
cara cara
top top
quem quem
sou ser
eu eu
o o
cara cara
eu eu
já já
sabia saber
da de_o
história história
dele de_ele
quem quem
era ser
o o
ministério ministério
da de_o
grandeza grandeza
o o
gigantismo gigantismo
e e
tal tal
aí aí
ele ele
veio vir
ao a_o
rio rio
de de
janeiro janeiro
a o
primeira primeiro
vez vez
que que
eu eu
vi ver
esse esse
cara cara
quando quando
ele ele
veio vir
e e
disse dizer
o o
pastor pastor
prazer prazer
de de
conhecer conhecer
me eu
entregou entregar
uma um
gravata gravata
eu eu
conheço conhecer
o o
preço preço
desse de_esse
negócio negócio
eu eu
sei saber
que que
é ser
uma um
gravata gravata
top top
e e
aquela aquele
que que
como como
real real
você você
leva levar
3 3
o o
canal canal
regressa regressar
mais mais
uma um
pra pra
sair sair
do de_o
estoque estoque
ele ele
me eu
entregou entregar
uma um
gravata gravata
não não
é ser
pelo por_o
preço preço
mas mas
nunca nunca
me eu
viu ver
e e
me eu
entregou entregar
uma um
gravata gravata
de de
mil mil
dólares dólar
o o
custo custo
a a
gravata gravata
ele ele
olha olhar
eu eu
trouxe trazer
um um
presente presente
para para
você você
e e
aí aí
eu eu
perguntei perguntar
mas mas
por por
que que
você você
veio vir
pra pra
falar falar
comigo com_eu
ele ele
disse dizer
uma um
palavra palavra
que que
tem ter
sido ser
uma um
sentença sentença
para para
a o
minha meu
vida vida
e e
se se
assim assim
existem existir
coisas coisa
de de
deus deus
no em_o
teu teu
mundo mundo
que que
deus deus
não não
revelou revelar
a a
mim eu
e e
quando quando
eu eu
me eu
conecto conecto
com com
você você
eu eu
tenha ter
a o
possibilidade possibilidade
de de
saber saber
coisas coisa
do de_o
mundo mundo
de de
deus deus
que que
só só
revelou revelar
a a
você você
e e
eu eu
passo passo
a a
participar participar
do de_o
mundo mundo
de de
deus deus
que que
deus deus
deu dar
a a
você você
quando quando
me eu
conecto conecto
com com
você você
eu eu
falei falar
quase quase
que que
eu eu
falei falar
jesus jesus
tem ter
misericórdia misericórdia
de de
mim eu
olha olhar
o o
que que
quer querer
secar secar
estava estar
ensinando ensinar
ninguém ninguém
tem ter
tudo tudo
e e
ninguém ninguém
não não
tem ter
nada nada
cada cada
um um
de de
vocês você
têm ter
alguma algum
coisa coisa
que que
o o
outro outro
não não
têm ter
cada cada
um um
de de
vocês você
têm ter
alguma algum
coisa coisa
que que
deus deus
está estar
contigo contigo
não não
tá estar
comigo com_eu
e e
quando quando
você você
se se
conecta conectar
s s
mundo mundo
de de
deus deus
que que
está estar
em em
você você
é ser
transferido transferir
para para
o o
outro outro
que que
não não
tem ter
aquilo aquilo
que que
você você
tem ter
e e
aquilo aquilo
que que
você você
não não
tem ter
recebe receber
do de_o
outro outro
gente gente
como como
o o
diabo diabo
tá estar
trabalhando trabalhar
para para
que que
não não
haja haver
comunhão comunhão
e e
conexão conexão
na em_o
igreja igreja
mas mas
uma um
geração geração
forte forte
ela ela
não não
quer querer
ter ter
relacionamento relacionamento
por por
telefone telefone
sabe saber
que que
por por
qualquer qualquer
outra outro
porcaria porcaria
eu eu
quero querer
falar falar
com com
você você
eu eu
quero querer
conversar conversar
com com
você você
eu eu
quero querer
sentir sentir
você você
eu eu
quero querer
saber saber
se se
você você
eu eu
quero querer
saber saber
das de_o
suas seu
virtudes virtude
e e
dos de_o
seus seu
defeitos defeito
e e
das de_o
suas seu
demandas demanda
site site
uma um
geração geração
forte forte
é ser
uma um
geração geração
que que
é ser
um um
verdadeiro verdadeiro
agente agente
de de
transformação transformação
novos novo
conformeis conformeis
com com
este este
mundo mundo
mas mas
transformai transformai
vos vós
pela por_o
renovação renovação
do de_o
vosso vosso
entendimento entendimento
que que
está estar
acontecendo acontecer
com com
jovens jovem
da de_o
igreja igreja
que que
vão ir
para para
a o
universidade universidade
e e
viram ver
esquerdopatas esquerdopato
de de
carteirinha carteira
como como
é ser
que que
pode poder
um um
professor professor
com com
a o
ideologia ideologia
totalmente totalmente
adversa adverso
ao a_o
evangelho evangelho
totalmente totalmente
adversa adversar
nossas nosso
crenças crença
valores valor
e e
princípios princípio
fazer fazer
a o
cabeça cabeça
de de
um um
moço moço
que que
freqüentou freqüentou
escola escola
dominical dominical
[ [
Música música
] _
meu meu
irmão irmão
não não
estou estar
falando falar
que que
a o
ideologia ideologia
da de_o
direita direita
de de
deus deus
ea ea
da de_o
esquerda esquerda
do de_o
inferno inferno
por por
favor favor
não não
é ser
isso isso
que que
estou estar
falando falar
eu eu
tô tô
falando falar
de de
princípio princípio
eles eles
odeiam odiar
a o
família família
eles eles
odeiam odiar
a o
igreja igreja
eles eles
odeiam odiar
a a
nossa nosso
fé fé
é ser
que que
essa esse
geração geração
não não
sabe saber
o o
que que
era ser
a o
cortina cortina
de de
ferro ferro
essa esse
geração geração
não não
conheceu conhecer
a o
ideologia ideologia
que que
esses esse
caras cara
freqüentam freqüentam
quando quando
a o
rússia rússia
a o
ucrânia ucrânia
eslováquia eslováquia
romênia romênia
a a
bulgária bulgária
a o
polônia polônio
era ser
dominado dominar
por por
essa esse
ideologia ideologia
é ser
tão tão
interessante interessante
que que
a o
coisa coisa
tão tão
boa bom
que que
a o
primeira primeiro
coisa coisa
que que
eles eles
fecham fechar
a o
porta porta
de de
saída saída
porque porque
se se
fosse ser
tão tão
boa bom
a o
porta porta
de de
saída saída
estava estar
aberta abrir
porque porque
ninguém ninguém
queria querer
sair sair
e e
porque porque
fecham fechar
a o
porta porta
da de_o
saída saída
da de_o
alemanha alemanha
oriental oriental
tinha ter
um um
muro muro
alemanha alemanha
oriental oriental
e e
alemanha alemanha
ocidental ocidental
quem quem
da de_o
alemanha alemanha
ocidental ocidental
quiser querer
centrar centrar
na em_o
alemanha alemanha
oriental oriental
era ser
só só
pegar pegar
um um
documento documento
entrar entrar
mas mas
quem quem
quisesse querer
e e
da de_o
alemanha alemanha
oriental oriental
sem sem
autorização autorização
do de_o
governo governo
e e
tentassem tentar
atravessar atravessar
a o
fronteira fronteira
fuzilado fuzilar
que que
porcaria porcaria
essa esse
é ser
isso isso
que que
a o
gente gente
defende defender
que que
esconde esconder
de de
você você
eu eu
não não
estou estar
falando falar
de de
você você
defender defender
direita direita
não não
tô tô
falando falar
disso de_isso
eu eu
tô tô
falando falar
de de
ideologia ideologia
como como
é ser
que que
um um
processo processo
da de_o
universidade universidade
que que
odeia odiar
nossos nosso
princípios princípio
embalar embalar
e e
faz fazer
a o
cabeça cabeça
de de
gente gente
que que
diz dizer
que que
aceitou aceitar
a a
cristo cristo
que que
a o
palavra palavra
de de
deus deus
é ser
verdade verdade
que que
a o
gente gente
transformação transformação
é ser
essa esse
que que
a o
gente gente
transformação transformação
é ser
esse esse
que que
vai ir
para para
a o
universidade universidade
muda mudar
a o
cor cor
de de
cabelo cabelo
raspado raspar
a o
cabeça cabeça
muda mudar
o o
penteado penteado
mudar mudar
o o
jeito jeito
de de
falar falar
e e
fica ficar
pior mau
do de_o
que que
óbvio óbvio
antigamente antigamente
os o
pais pai
choravam chorar
para para
os o
filhos filho
entrarem entrar
na em_o
universidade universidade
federal federal
hoje hoje
os o
pastores pastor
do de_o
senhor senhor
não não
deixar deixar
meu meu
filho filho
passaram passar
o o
agente agente
de de
transformação transformação
é ser
você você
geração geração
forte forte
é ser
essa esse
que que
ao a_o
invés invés
de de
transformar transformar
está estar
sendo ser
transformado transformar
pior pior
outra outro
uma um
geração geração
forte forte
permanece permanecer
em em
cristo cristo
preste prestar
atenção atenção
esse esse
aqui aqui
o o
texto texto
de de
segunda segunda
coríntios coríntio
5 5
17 17
diz dizer
que que
quem quem
está estar
em em
cristo cristo
é ser
uma um
nova novo
criatura criatura
é ser
as o
coisas coisa
velhas velho
se se
passaram passar
até até
que que
tudo tudo
se se
ferram ferrar
né né
quem quem
está estar
claro claro
cristo cristo
a a
quem quem
está estar
rindo rir
quem quem
está estar
com com
estar estar
junto junto
quem quem
está estar
em em
a ela
misturá misturá
dutta dutta
envolvido envolvido
tá estar
no em_o
meio meio
não não
é ser
estar estar
com com
cristo cristo
está estar
em em
cristo cristo
envolvido envolver
por por
ele ele
ele ele
envolvido envolver
em em
você você
isso isso
é ser
a o
marca marca
dessa de_esse
geração geração
a a
outra outro
a o
geração geração
forte forte
é ser
marcada marcar
pelo por_o
amor amor
pela por_o
fé fé
e e
pela por_o
esperança esperança
isso isso
que que
a o
nossa nosso
marca marca
aquilo aquilo
que que
paulo paulo
dizem dizer
primeira primeira
coríntios coríntio
13 13
13 13
e e
agora agora
permanece permanecer
a o
fé fé
o o
amor amor
ea ea
esperança esperança
amor amor
de de
seu seu
amor amor
isso isso
aqui aqui
tem ter
que que
ser ser
a o
nossa nosso
marca marca
a a
festa festa
é é
vitória vitória
que que
vence vencer
um um
da de_o
nossa nosso
fé fé
como como
é ser
que que
você você
vai ir
vencer vencer
esse esse
sistema sistema
se se
você você
não não
crer crer
que que
deus deus
está estar
com com
você você
e e
que que
você você
fez fazer
a o
melhor bom
escolha escolha
como como
é ser
que que
você você
vai ir
vencer vencer
se se
você você
não não
tem ter
a o
esperança esperança
que que
é ser
perseverante perseverante
confiança confiança
no em_o
futuro futuro
um um
dia dia
isso isso
tudo tudo
vai ir
acabar acabar
um um
dia dia
vai ir
vir vir
um um
novo novo
céu céu
e e
uma um
nova novo
terra terra
um um
dia dia
toda todo
a o
tripulação tripulação
vai ir
acabar acabar
uma um
esperança esperança
viva vivo
que que
transcende transcender
a o
esperança esperança
de de
coisas coisa
melhores bom
e e
o o
amor amor
que que
a o
marca marca
do de_o
caráter caráter
de de
deus deus
o o
amor amor
que que
faz fazer
você você
ser ser
misericordioso misericordioso
favor favor
ser ser
bondoso bondoso
faz fazer
você você
ter ter
compaixão compaixão
se se
colocar colocar
o o
jogador jogador
à a_o
nossa nosso
marca marca
outra outro
prioridade prioridade
hashtag hashtag
01 @card@
a o
prioridade prioridade
dessa de_esse
geração geração
forte forte
reino reino
de de
deus deus
essa esse
é ser
a o
nossa nosso
prioridade prioridade
mateus mateus
6 6
33 33
diz dizer
buscai buscai
primeiro primeiro
reino reino
de de
deus deus
ea ea
sua seu
justiça justiça
e e
todas todo
essas esse
coisas coisa
serão ser
acrescentadas acrescentar
todas todo
as o
coisas coisa
do de_o
rei rei
do de_o
físico físico
biológico biológico
sociológico sociológico
tudo tudo
vai ir
ser ser
acrescentado acrescentar
quando quando
você você
coloca colocar
a a
deus deus
em em
prioridade prioridade
e e
como como
priorizar priorizar
a a
deus deus
falar falar
com com
ele ele
todo todo
dia dia
lê ler
a o
mensagem mensagem
do de_o
sap sap
de de
jeová jeová
todo todo
dia dia
todo todo
dia dia
tem ter
rap rap
de de
jogar jogar
pra pra
você você
todo todo
dia dia
que que
buscar buscar
o o
reino reino
de de
deus deus
na em_o
casa casa
do de_o
senhor senhor
pregar pregar
o o
evangelho evangelho
e e
se se
a o
geração geração
foto foto
você você
pode poder
dizer dizer
se se
você você
vamos ir
lá lá
vamos ir
lá lá
vamos ir
lá lá
o o
penúltimo penúltimo
lugar lugar
se se
aqui aqui
a o
marca marca
da de_o
geração geração
em em
geração geração
forte forte
aqui aqui
cheios cheio
do de_o
espírito espírito
santo santo
irmãos irmão
preste prestar
atenção atenção
quando quando
atos ato
dos de_o
17 17
pedro pedro
tá estar
dizendo dizer
nos em_o
últimos último
dias dia
acontecerá acontecer
derramarei derramarar
o o
meu meu
espírito espírito
sobre sobre
toda todo
a o
carne carne
jovens jovem
profetizaram profetizar
e e
terão ter
visões visão
preste prestar
atenção atenção
quando quando
ele ele
está estar
falando falar
dos de_o
últimos último
dias dia
você você
tem ter
que que
entender entender
que que
a o
linguagem linguagem
é ser
essa esse
últimos último
dias dia
é ser
do de_o
pentecostes pentecoste
pra para_o
frente frente
derramarei derramarar
o o
meu meu
espírito espírito
sobre sobre
toda todo
a o
carne carne
quer querer
dizer dizer
que que
o o
cara cara
pode poder
estar estar
no em_o
mundo mundo
do de_o
pecado pecado
espírito espírito
santo santo
descobriram descobrir
a o
idéia idéia
é ser
que que
no em_o
antigo antigo
testamento testamento
o o
espírito espírito
santo santo
era ser
derramado derramar
de de
maneira maneira
específica específico
sobre sobre
pessoas pessoa
escolhidas escolher
para para
uma um
determinada determinado
obra obra
e e
agora agora
o o
espírito espírito
santo santo
é ser
derramado derramar
sobre sobre
toda toda
aqueles aquele
que que
tiveram ter
um um
encontro encontro
com com
cristo cristo
agora agora
diz dizer
que que
os o
jovens jovem
profetizaram profetizar
e e
eu eu
acho achar
isso isso
sensacional sensacional
está estar
falando falar
que que
os o
jovens jovem
vão ir
ter ter
dons dom
espirituais espiritual
ele ele
está estar
escolhendo escolher
um um
dom dom
espiritual espiritual
para para
marcar marcar
o o
que que
deus deus
vai ir
fazer fazer
com com
essa esse
geração geração
forte forte
dons dom
espirituais espiritual
você você
mossul mossul
torcendo torcer
profeta profeta
de de
deus deus
não não
é ser
dom dom
de de
profecia profecia
profeta profeta
ministério ministério
você você
vai ir
orar orar
por por
uma um
pessoa pessoa
vai ir
ser ser
curada curar
você você
vai ir
falar falar
com com
uma um
pessoa pessoa
acerca acerca
de de
um um
fato fato
da de_o
vida vida
dela de_ela
e e
vai ir
acontecer acontecer
você você
vai ir
encontrar encontrar
um um
colega colega
no em_o
carro carro
dizendo dizer
que que
o o
pai pai
se se
separou separar
da de_o
mãe mãe
ea ea
mãe mãe
está estar
em em
desespero desespero
e e
uma um
palavra palavra
profética profético
não não
é ser
uma um
palavra palavra
dita dizer
de de
qualquer qualquer
modo modo
é ser
algo algo
profético profético
de de
deus deus
se se
ela ela
me eu
olha olhar
seu seu
pai pai
vai ir
voltar voltar
pra pra
sua seu
mãe mãe
sua seu
mãe mãe
vai ir
sair sair
dessa de_esse
depressão depressão
ele ele
é ser
feliz feliz
meu meu
erro erro
meu meu
irmão irmão
isso isso
é ser
coisa coisa
da de_o
geração geração
forte forte
agora agora
quando quando
ele ele
fala falar
de de
visões visão
ele ele
não não
está estar
falando falar
do de_o
que que
se se
vê ver
aqui aqui
na em_o
mente mente
quando quando
aquele aquele
pastor pastor
ontem ontem
estava estar
pregando pregar
sobre sobre
isso isso
aqui aqui
sobre sobre
os o
montes monte
que que
estão estar
divididos dividir
as o
expectativas expectativa
humanas humano
visão visão
você você
for ser
chamado chamar
para para
a o
área área
da de_o
educação educação
você você
vai ir
ter ter
uma um
visão visão
nesse em_esse
negócio negócio
que que
ninguém ninguém
teve ter
você você
vai ir
descobrir descobrir
métodos método
que que
ninguém ninguém
ter ter
você você
vai ir
ver ver
lá lá
na em_o
frente frente
na em_o
área área
do de_o
entretenimento entretenimento
você você
vai ir
ter ter
uma um
visão visão
de de
coisas coisa
que que
ninguém ninguém
nunca nunca
fez fazer
jorrar jorrar
baixo baixo
o o
deus deus
não não
é ser
uma um
geração geração
para para
mpe mpe
pa pa
o o
que que
essa esse
geração geração
perdida perder
fazendo fazer
é ser
uma um
geração geração
que que
vai ir
ter ter
visão visão
de de
coisas coisa
lá lá
na em_o
frente frente
que que
ninguém ninguém
viu ver
você você
vai ir
ver ver
coisas coisa
não não
apenas apenas
da de_o
vida vida
espiritual espiritual
você você
vai ir
ter ter
visões visão
de de
questões questão
espirituais espiritual
de de
questões questão
da de_o
sua seu
vida vida
de de
questões questão
do de_o
seu seu
futuro futuro
que que
ninguém ninguém
tem ter
você você
vai ir
ver ver
coisas coisa
que que
ninguém ninguém
vai ir
ver ver
você você
vai ir
ter ter
o o
discernimento discernimento
de de
ver ver
coisas coisa
que que
ninguém ninguém
sua seu
volta volta
consegue conseguir
ver ver
você você
vai ir
ver ver
propósitos propósito
de de
deus deus
lá lá
na em_o
frente frente
deu dar
a a
revelar revelar
vai ir
trazer trazer
pra pra
você você
você você
vai ir
ter ter
uma um
visão visão
da de_o
tua tua
vida vida
lá lá
no em_o
futuro futuro
a o
gente gente
forçada forçar
eu eu
tinha ter
15 15
anos ano
de de
idade idade
entre entre
15 15
e e
16 16
anos ano
eu eu
me eu
vi ver
pregando pregar
na em_o
televisão televisão
eu eu
tinha ter
15 15
16 16
anos ano
eu eu
não não
tinha ter
30 30
anos ano
eu eu
não não
era ser
pastor pastor
eu eu
tive ter
uma um
visão visão
muitas muitas
vezes vezes
na em_o
minha meu
cama cama
muitas muitas
vezes vezes
na em_o
minha meu
casa casa
no em_o
meu meu
quarto quarto
eu eu
me eu
vi ver
à a_o
diante diante
de de
multidões multidão
eu eu
que que
me eu
via ver
eu eu
me eu
via ver
pregando pregar
para para
milhares milhar
e e
milhares milhar
de de
centenas centena
de de
milhares milhar
eu eu
não não
tinha ter
30 30
anos ano
eu eu
não não
era ser
pastor pastor
eu eu
era ser
um um
garoto garoto
como como
muitos muito
de de
vocês você
15 15
e e
16 16
anos ano
meu meu
pai pai
não não
me eu
falou falar
nada nada
meu meu
pai pai
não não
me eu
disse dizer
nada nada
do de_o
que que
eu eu
seria ser
meu meu
pai pai
nunca nunca
me eu
impôs impor
nada nada
e e
nunca nunca
disse dizer
você você
vai ir
ser ser
pastor pastor
você você
não não
mas mas
eu eu
via ver
o o
dia dia
com com
o o
coral coral
e e
orquestra orquestrar
renascer renascer
que que
eu eu
entrei entrar
dentro dentro
dos de_o
estúdios estúdio
da de_o
tv tv
cultura cultura
com com
o o
programa programa
do de_o
pastor pastor
nilson nilson
do de_o
amaral amaral
fanini fanini
e e
que que
eu eu
cantava cantar
mal mal
pra para_o
caramba caramba
mas mas
cantava cantar
no em_o
terreno terreno
do de_o
renascer renascer
o o
dia dia
que que
o o
coral coral
e e
orquestra orquestra
é ser
nascer nascer
21 21
anos ano
de de
idade idade
que que
eu eu
entrei entrar
no em_o
estúdio estúdio
de de
televisão televisão
para para
gravar gravar
com com
o o
coral coral
quando quando
eu eu
entrei entrar
naquele em_aquele
estúdio estúdio
e e
vi ver
o o
cenário cenário
do de_o
pastor pastor
família família
eu eu
disse dizer
um um
dia dia
eu eu
vou ir
entrar entrar
no em_o
negócio negócio
desse dessar
e e
vou ir
pegar pegar
eu eu
me eu
vi ver
sentado sentar
num em_um
cenário cenário
de de
televisão televisão
eu eu
tinha ter
21 21
anos ano
de de
idade idade
quais qual
são ser
as o
visões visão
de de
deus deus
que que
deus deus
tem ter
dado dar
eu eu
tô tô
aí aí
é ser
pastor pastor
o o
que que
deus deus
quiser querer
eu eu
topo topo
vossos vosso
jovens jovem
profetizaram profetizar
e e
terão ter
visões visão
eu eu
não não
vou ir
me eu
esquecer esquecer
que que
um um
dia dia
eu eu
estava estar
vendo ver
jimmy jimmy
swaggart swaggart
uma um
hora hora
evangelista evangelista
da de_o
televisão televisão
de de
todos todo
os o
tempos tempo
eu eu
