abra abrir
você você
vai ir
ser ser
um um
grande grande
de de
verdade verdade
é ser
que que
você você
vai ir
ter ter
responsabilidade responsabilidade
você você
tem ter
que que
decidir decidir
realmente realmente
entregar entregar
sua seu
vida vida
a a
cristo cristo
se se
conhece conhecer
o o
evangelho evangelho
e e
vive viver
brincando brincar
você você
está estar
brincando brincar
tá estar
você você
está estar
brincando brincar
há há
muito muito
tempo tempo
né né
você você
está estar
brincando brincar
há há
muito muito
tempo tempo
teve ter
um um
rei rei
que que
também também
brincou brincar
com com
as o
coisas coisa
de de
deus deus
e e
viu ver
uma um
mãozinha mão
escrevendo escrever
na em_o
parede parede
menina menino
e e
tecau tecau
ver ver
se se
pesado pesar
fostes ser
na em_o
balança balança
e e
foi ser
achado achar
em em
falta falta
dividido dividir
foi ser
o o
teu teu
reino reino
naquela em_aquele
mesma mesmo
noite noite
ele ele
dançou dançar
deus deus
tem ter
balança balança
rapaz rapaz
tu tu
tá estar
brincando brincar
muito muito
tempo tempo
romanos romano
capítulo capítulo
11 11
psico psico
22 22
devemos dever
pós pós
considerar considerar
a o
bondade bondade
a a
severidade severidade
de de
deus deus
para para
conosco conosco
a o
benignidade benignidade
para para
com com
os o
que que
caíram cair
a o
severidade severidade
mas mas
também também
se se
você você
brincar brincar
ti tu
prepare preparar
para para
ele ele
agir agir
com com
severidade severidade
com com
você você
eu eu
sei saber
que que
deus deus
é ser
misericordioso misericordioso
que que
se se
deus deus
tratar tratar
segundo segundo
- -
eu eu
já já
estava estar
morto morrer
há há
muito muito
tempo tempo
eu eu
já já
sei saber
disso de_isso
eu eu
já já
sei saber
disso de_isso
não não
me eu
tratar tratar
segunda segunda
minhas meu
liquidada liquidar
eu eu
já já
tava tava
ó ó
há haver
muito muito
tempo tempo
longe longe
mandou mandar
falam falar
disso de_isso
eu eu
tô tô
falando falar
de de
gente gente
que que
conhece conhecer
o o
evangelho evangelho
com com
s s
deus deus
conhece conhecer
jesus jesus
tem ter
experiência experiência
com com
o o
evangelho evangelho
e e
vive viver
brincando brincar
gosta gostar
de de
cultivar cultivar
na em_o
igreja igreja
adiantou adiantar
que que
vai ir
pro pro
inferno inferno
o o
que que
você você
acha achar
que que
apocalipse apocalipse
2018 @card@
diz dizer
quanto quanto
aos a_o
tímidos tímido
aos a_o
incrédulos incrédulo
aos a_o
fornicar fornicar
vários vários
aos a_o
dólar dólar
traz trazer
a o
sua seu
parte parte
será ser
no em_o
lago lago
que que
arde arder
com com
fogo fogo
em em
show show
que que
palavra palavra
era ser
tímido tímido
eu eu
vou ir
te tu
dar dar
definição definição
que que
tímido tímido
é ser
aquele aquele
que que
conhece conhecer
o o
evangelho evangelho
com com
essa esse
verdade verdade
mas mas
nunca nunca
tomou tomar
a o
decisão decisão
de de
servir servir
a a
ele ele
decida decidir
lembra lembrar
também também
daquela de_aquele
olha olhar
a o
igreja igreja
um um
apocalipse apocalipse
ana ana
você você
foi ser
morno morno
você você
não não
é ser
quente quente
nem nem
frio frio
você você
é ser
um um
ovo ovo
no em_o
monovolume monovolume
tu tu
é ser
morno morno
verde verde
sassaricando sassaricando
na em_o
igreja igreja
sabe saber
vive viver
aqui aqui
na em_o
igreja igreja
mas mas
dá dar
golpe golpe
nos em_o
outro outro
vive viver
aqui aqui
na em_o
igreja igreja
mas mas
leva levar
a o
namorada namorado
com com
um um
motel motel
vivi viver
aqui aqui
na em_o
igreja igreja
máfia máfia
na em_o
safadeza safadeza
aqui aqui
na em_o
igreja igreja
como como
estar estar
ótimo bom
que que
com com
do de_o
meu meu
deus deus
que que
poder poder
o o
que que
palavra palavra
mas mas
não não
muda mudar
nada nada
de de
simba simba
del del
che che
trouxe trazer
aqui aqui
hoje hoje
para para
dizer dizer
que que
hoje hoje
é ser
dia dia
de de
volte voltar
pra pra
jesus jesus
entregue entregar
sua seu
vida vida
ele ele
conserta consertar
sua seu
vida vida
com com
deus deus
repare reparar
coisas coisa
na em_o
tua tua
vida vida
com com
sete sete
coisas coisa
da de_o
tua tua
vida vida
o o
rapaz rapaz
deixa deixar
eu eu
dizer dizer
mais mais
uma um
coisa coisa
que que
eu eu
fiquei ficar
com com
vontade vontade
o o
jogo jogo
terminar terminar
rapaz rapaz
eu eu
vou ir
falar falar
coisa coisa
que que
só só
para para
nós nós
aqui aqui
ninguém ninguém
está estar
ouvindo ouvir
só só
o o
planeta planeta
terra terra
mais mais
escuro escuro
vamos ir
raciocinar raciocinar
comigo com_eu
penso pensar
aqui aqui
comigo com_eu
uma um
coisa coisa
não não
vou ir
usar usar
elementos elemento
transcedentais transcedental
e e
espirituais espiritual
ou ou
mistérios mistério
profundo profundo
pensa pensar
comigo com_eu
se se
você você
acredita acreditar
em em
jesus jesus
é ser
que que
você você
obedece obedecer
a o
palavra palavra
de de
deus deus
ok ok
é ser
porque porque
ela ela
é ser
um um
livro livro
de de
regra regra
e e
de de
fé fé
na em_o
bíblia bíblia
na em_o
bíblia bíblia
a o
bíblia bíblia
autoriza autorizar
o o
camarada camarada
ter ter
uma um
esposa esposo
na em_o
bíblia bíblia
a o
mulher mulher
autorizada autorizar
a a
ter ter
um um
marido marido
agora agora
para para
pensar pensar
os o
dois dois
são ser
grandes grande
batizado batizar
com com
o o
espírito espírito
santo santo
falam falar
línguas língua
estranhas estranho
até até
trabalham trabalhar
na em_o
igreja igreja
marc marc
gual gual
ht ht
cachorro cachorro
um um
dorme dormir
no em_o
quarto quarto
dormem dormir
no em_o
outro outro
nem nem
para para
aproveitar aproveitar
o o
trem trem
bão bão
aproveita aproveitar
a o
paz paz
eu eu
fico ficar
vendo ver
vídeo vídeo
hd hd
cachorro cachorro
briga brigar
o o
tempo tempo
todo todo
rapaz rapaz
você você
só só
tem ter
uma um
vida vida
não não
tem ter
duas dois
uma um
só só
tem ter
uma um
passa passar
a o
vida vida
toda todo
sabe saber
vai ir
pro pro
céu céu
vai ir
mas mas
não não
tem ter
vida vida
abundante abundante
crentes crente
de de
vida vida
medíocre medíocre
doentes doente
com com
problemas problema
emocionais emocional
graves grave
com com
doenças doença
físicas físico
psicossomáticas psicossomático
porque porque
doenças doença
que que
acontecem acontecer
por por
problemas problema
emocionais emocional
mais mais
de de
90 90
% %
das de_o
doenças doença
da de_o
mente mente
e e
corpo corpo
como como
é ser
que que
um um
cara cara
consegue conseguir
viver viver
com com
uma um
mulher mulher
brigando brigar
o o
tempo tempo
todo todo
ruim ruim
eta eta
ou ou
ele ele
ou ou
ela ela
um um
dorme dormir
no em_o
quarto quarto
dorme dormir
no em_o
outro outro
há haver
10 10
anos ano
um um
meu meu
marido marido
após após
eu eu
nunca nunca
vi ver
tanta tanto
estupidez estupidez
eu eu
nunca nunca
vi ver
tanto tanto
que que
crente crente
mais muito
cara cara
não não
sei saber
como como
é ser
que que
deus deus
te tu
aceita aceitar
decida decidir
acabar acabar
com com
ele ele
e e
gente gente
dura durar
gente gente
durar durar
a o
gente gente
inflexível inflexível
assim assim
eu eu
conheço conhecer
histórias história
não não
do de_o
nome nome
mas mas
eu eu
tô tô
aqui aqui
eu eu
cheguei chegar
nessa em_esse
igreja igreja
com com
seis seis
anos ano
de de
idade idade
eu eu
tenho ter
60 60
a a
54 54
eu eu
tô tô
aqui aqui
fio fio
certo certo
fui ser
criado criar
aqui aqui
aos a_o
pés pé
de de
mauá mauá
fifa fifa
malafaia malafaia
velho velho
zé zé
do de_o
santo santo
então então
escuta escutar
minha meu
mãe mãe
está estar
viva vivo
fez fazer
90 90
anos ano
um um
dia dia
de de
se se
escuta escutar
irmão irmão
eu eu
já já
vi ver
gente gente
aqui aqui
escuto escutar
que que
vou ir
eu eu
tô tô
falando falar
acho achar
que que
alguém alguém
precisa precisar
ouvir ouvir
isso isso
aqui aqui
um um
casal casal
aqui aqui
na em_o
igreja igreja
anos ano
atrás atrás
o o
cara cara
errou errar
e e
co co
adulterou adulterar
a o
igreja igreja
pune punir
confessou confessar
o o
erro erro
confessou confessar
o o
pecado pecado
aí aí
a o
mulher mulher
eu eu
não não
perdôo perdôo
é ser
normal normal
a a
não não
perdoa perdoar
o o
pastor pastor
santos santo
pacífico pacífico
disse dizer
minha meu
filha filha
perdoe perdoar
reconstruir reconstruir
sua seu
história história
ele ele
está estar
errado errar
tomou tomar
chapada chapada
tomou tomar
dura duro
do de_o
pastor pastor
foi ser
excluído excluir
passou passar
vergonha vergonha
queria querer
voltar voltar
queria querer
acertar acertar
a o
mulher mulher
não não
eu eu
vou ir
resumir resumir
a o
ópera ópera
eu eu
tô tô
falando falar
pra pra
você você
de de
uma um
historinha história
de de
mais mais
de de
20 20
anos ano
essa esse
mulher mulher
nunca nunca
conseguiu conseguir
ser ser
feliz feliz
é ser
porque porque
eu eu
te tu
explico explicar
porque porque
eu eu
sei saber
que que
cada cada
caso caso
é ser
um um
caso caso
mas mas
estou estar
contando contar
isso isso
aqui aqui
a o
dureza dureza
do de_o
coração coração
dela de_ela
a o
falta falta
de de
perdão perdão
abafo abafar
aquilo aquilo
que que
ela ela
tem ter
ela ela
não não
tinha ter
ela ela
tem ter
o o
amor amor
pelo por_o
camarada camarada
por por
raiva raiva
por por
ferida ferido
por por
não não
aprender aprender
a a
perdoar perdoar
a o
vida vida
dessa de_esse
mulher mulher
nunca nunca
mais mais
acertou acertar
e e
eu eu
já já
vi ver
os o
cruzamentos cruzamento
de de
vez vez
em em
quando quando
dessa de_esse
santa santo
com com
eles eles
está estar
escrito escrever
na em_o
testa testo
eu eu
te tu
amo amar
só só
que que
o o
cara cara
não não
ficou ficar
esperando esperar
o o
tempo tempo
todo todo
se se
casou casar
com com
outra outro
e e
construa construir
a o
vida vida
gente gente
dura durar
que que
não não
libera liberar
perdão perdão
não não
decide decidir
liberar liberar
perdão perdão
até até
pra para_o
vida vida
ser ser
bela belo
sabe saber
deus deus
também também
usando usar
aqui aqui
para para
falar falar
com com
alguém alguém
deixa deixar
de de
ser ser
inflexível inflexível
e e
duro duro
e e
bem bem
pode poder
ser ser
uma um
mulher mulher
não não
importa importar
talvez talvez
se se
você você
fizer fazer
isso isso
você você
vai ir
reparar reparar
algo algo
e e
você você
vai ir
passar passar
a a
ter ter
felicidade felicidade
havia haver
gente gente
que que
vive viver
do de_o
eu eu
conheço conhecer
histórias história
aqui aqui
dessa de_esse
igreja igreja
que que
o o
homem homem
morreu morrer
ea ea
mulher mulher
morreu morrer
os o
dois dois
morreram morrer
os o
dois dois
morreram morrer
eu eu
tenho ter
história história
que que
dessa de_esse
igreja igreja
os o
dois dois
morreram morrer
não não
houve haver
adultério adultério
mas mas
havia haver
uma um
guerra guerra
ninguém ninguém
perdoa perdoar
ninguém ninguém
e e
uma um
discussão discussão
os o
dois dois
morreram morrer
de de
câncer câncer
gente gente
vocês você
só só
têm ter
uma um
vida vida
de de
jesus jesus
falou falar
que que
era ser
devido dever
à a_o
abundância abundância
decida decidir
ser ser
feliz feliz
descida descida
reparar reparar
coisa coisa
errada errar
e e
decida decidir
pedir pedir
perdão perdão
e e
decida decidir
perdoar perdoar
descida descida
consertar consertar
coisas coisa
que que
decida decidir
viver viver
com com
deus deus
porque porque
deus deus
tem ter
vitória vitória
a a
deus deus
tem ter
bênçãos bênção
não não
tem ter
portas porta
abertas aberto
de de
deus deus
tem ter
coisas coisa
grandes grande
pra pra
você você
o o
que que
é ser
que que
você você
precisa precisar
tomar tomar
são são
nesse em_esse
tempo tempo
da de_o
tua tua
vida vida
para para
de de
gastar gastar
mais mais
do de_o
que que
ganha ganhar
para para
de de
querer querer
viver viver
segundo segundo
um um
parente parente
viva viver
a o
sua seu
realidade realidade
seu seu
parente parente
pode poder
morar morar
no em_o
recreio recreio
mas mas
tu tu
tem ter
que que
morar morar
em em
loder loder
epa epa
é ser
depois depois
de de
queimados queimar
ok ok
tá estar
certo certo
eu eu
já já
contei contar
aqui aqui
meu meu
irmão irmão
que que
é ser
deputado deputado
casado casado
com com
a o
irmã irmã
mais mais
velha velho
da de_o
elizeth elizeth
samuel samuel
mesmo mesmo
mais mais
velho velho
é ser
casado casado
com com
a o
beth beth
naquela em_aquele
época época
a a
senhora senhora
diretor diretor
de de
multinacional multinacional
engenheiro engenheiro
qualificado qualificar
com com
formação formação
na em_o
alemanha alemanha
na em_o
suíça suíço
diretor diretor
de de
multinacional multinacional
apartamento apartamento
próprio próprio
carro carro
zero zero
pra pra
ele ele
carro carro
zero zero
pra pra
ela ela
e e
eu eu
morando morar
aqui aqui
na em_o
rua rua
braga braga
ou ou
andando andar
de de
busão busão
e e
de de
trem trem
andando andar
de de
come comer
quando quando
ela ela
sobrava sobrar
a o
comida comida
da de_o
igreja igreja
eu eu
não não
tinha ter
inveja inveja
não não
é ser
o o
meu meu
irmão irmão
não não
está estar
bem bem
tem ter
casa casa
própria próprio
tem ter
um um
belo belo
apartamento apartamento
a a
mulher mulher
dele de_ele
tem ter
carro carro
certo certo
não não
é ser
e e
glória glória
a a
deus deus
um um
dia dia
vai ir
chegar chegar
a o
minha meu
vez vez
vai ir
chegar chegar
a o
minha meu
vez vez
vai ir
chegar chegar
a o
minha meu
vez vez
para para
de de
ficar ficar
fazendo fazer
comparação comparação
a o
paraíba paraíba
tua tua
vida vida
ensina ensinar
até até
o o
filho filho
havia haver
tua tua
vida vida
porque porque
tem ter
um um
sobrinho sobrinho
que que
tem ter
um um
tênis tênis
que que
tem ter
mola mola
custa custar
mil mil
prata prata
é ser
que que
tentei tentar
eu eu
quero querer
ter ter
que que
me eu
ajudar ajudar
um um
colega colega
para para
esse esse
miserável miserável
rapá rapá
da de_o
unc unc
chute chute
pra pra
ele ele
cobra cobrar
o o
quinto quinto
pode poder
deixar deixar
de de
conversa conversa
fiada fiado
descida descida
vive viver
a o
vida vida
conforme conforme
deus deus
permite permitir
descidas descida
e e
feliz feliz
com com
que que
você você
tem ter
toca tocar
vida vida
seguir seguir
em em
frente frente
seja ser
fiel fiel
a a
deus deus
tá estar
pra pra
quebrar quebrar
peça peça
a a
deus deus
sabedoria sabedoria
de de
se se
da de_o
descida descida
que que
deus deus
tem ter
bênçãos bênção
pra pra
a o
igreja igreja
de de
pé pé
por por
favor favor
antes antes
de de
vocês você
aí aí
está estar
um um
pouquinho pouco
decida decidir
esperar esperar
o o
culto culto
terminar terminar
decidi decidir
aprender aprender
a a
prestar prestar
um um
culto culto
a a
deus deus
não não
deu dar
a o
bênção bênção
de de
amin amin
como como
é ser
que que
já já
tá estar
querendo querer
sair sair
são são
oito oito
horas hora
e e
55 55
minutos minuto
está estar
com com
pressa pressa
porque porque
eu eu
quero querer
fazer fazer
uma um
oração oração
por por
dois dois
tipos tipo
de de
pessoas pessoa
que que
vão ir
tomar tomar
a o
decisão decisão
e e
essa esse
decisão decisão
pode poder
ser ser
aqui aqui
e e
agora agora
decisões decisão
que que
só só
você você
pode poder
tomar tomar
em em
teu teu
pai pai
e e
tua tua
mãe mãe
nem nem
deus deus
nem nem
eu eu
nem nem
ninguém ninguém
tem ter
gente gente
aqui aqui
que que
está estar
precisando precisar
decide decidir
entregar entregar
sua seu
vida vida
cristo cristo
na em_o
entregar entregar
pra pra
minha meu
igreja igreja
pra pra
minha meu
religião religião
não não
é ser
você você
ter ter
um um
encontro encontro
pessoal pessoal
pessoal pessoal
pessoal pessoal
com com
ele ele
tem ter
coisas coisa
que que
ele ele
quer querer
manifestar manifestar
só só
você você
não não
a a
mim eu
e e
hoje hoje
você você
precisa precisar
ter ter
uma um
entrega entrega
ter ter
uma um
experiência experiência
pessoal pessoal
com com
ele ele
senhor senhor
eu eu
entrego entregar
a o
minha meu
vida vida
te tu
perdoar perdoar
meus meu
pecados pecado
eu eu
quero querer
te tu
conhecer conhecer
um um
outro outro
grupo grupo
aqui aqui
de de
gente gente
tomar tomar
a o
decisão decisão
voltar voltar
pra pra
jesus jesus
você você
conhece conhecer
o o
evangelho evangelho
meu meu
filho filho
você você
conhece conhecer
a o
verdade verdade
é ser
de de
brincadeira brincadeira
vem vir
para para
culto culto
de de
vitória vitória
continua continuar
sai sair
da de_o
igreja igreja
tem ter
pecado pecado
está estar
fazendo fazer
rolo rolo
vida vida
toda todo
errada errado
ou ou
então então
está estar
decepcionado decepcionado
porque porque
alguém alguém
cometeu cometer
um um
erro erro
e e
justiça justiça
com com
você você
na em_o
igreja igreja
e e
por por
isso isso
você você
se se
afastou afastar
irmão irmão
pelo por_o
amor amor
de de
deus deus
está estar
tropeçando tropeçar
em em
pedra pedra
rapaz rapaz
essa esse
gente gente
não não
pode poder
salvar salvar
pode poder
ajudar ajudar
você você
pro pro
inferno inferno
não não
foi ser
jesus jesus
que que
fez fazer
alguma algum
coisa coisa
com com
deus deus
ama amar
profundamente profundamente
você você
volte voltar
volte voltar
à a_o
pauta pauta
hoje hoje
decida decidir
voltar voltar
não não
importa importar
o o
que que
tu tu
tá estar
envolvido envolver
não não
importa importar
o o
que que
tem ter
que que
consertar consertar
a o
descida descida
de de
ajudar ajudar
tua tua
decisão decisão
deus deus
reagir reagir
às a_o
nossas nosso
decisões decisão
você você
tem ter
alguém alguém
aqui aqui
esta este
noite noite
e e
entregar entregar
sua seu
vida vida
cristo cristo
você você
tem ter
alguém alguém
aqui aqui
esta este
noite noite
que que
quer querer
voltar voltar
pra pra
jesus jesus
e e
por por
favor favor
eu eu
não não
tô tô
olhando olhar
para para
alguém alguém
que que
quer querer
tomar tomar
a o
decisão decisão
na em_o
vida vida
e e
aqui aqui
na em_o
e e
pastores pastorar
tomar tomar
a o
decisão decisão
do de_o
governo governo
foi ser
não não
vem vir
não não
ficar ficar
no em_o
seu seu
lugar lugar
não não
estou estar
chamando chamar
ninguém ninguém
aqui aqui
porque porque
tem ter
uma um
decisão decisão
em em
relação relação
à a_o
casa casa
pai pai
a a
mãe mãe
a a
trabalho trabalho
não não
eu eu
já já
te tu
deu dar
a o
receita receita
eu eu
quero querer
lá lá
por por
quem quem
decide decidir
voltar voltar
para para
jesus jesus
que que
está estar
afastado afastar
e e
por por
quem quem
decide decidir
ter ter
um um
encontro encontro
com com
ele ele
que que
nunca nunca
teve ter
um um
encontro encontro
pessoal pessoal
rabo rabo
eu eu
quero querer
parar parar
por por
você você
com com
a o
igreja igreja
eu eu
sei saber
que que
o o
espírito espírito
santo santo
está estar
falando falar
há há
pessoas pessoa
aqui aqui
mas mas
essa esse
decisão decisão
ninguém ninguém
aqui aqui
pode poder
decidir decidir
nem nem
eu eu
nem nem
deus deus
é ser
sua seu
você você
quer querer
descida descida
peça pedir
licença licença
onde onde
você você
está estar
você você
pode poder
ter ter
um um
meio meio
da de_o
bancada bancada
o o
pessoal pessoal
vai ir
sair sair
pra pra
você você
passar passar
dessa de_esse
da de_o
galeria galeria
saia saia
de de
onde onde
você você
estiver estar
bem bem
aqui aqui
à a_o
frente frente
estamos estar
a a
ter ter
medo medo
nem nem
vergonha vergonha
é ser
o o
canal canal
por por
você você
decida decidir
a o
descida descida
descida descer
meu meu
filho filho
desse dessar
da de_o
minha meu
filha filha
descida descido
hum hum
de de
chita chita
lembra lembrar
toda todo
decisão decisão
tem ter
um um
preço preço
a a
pagar pagar
toda todo
necessita necessitar
de de
sida sida
deixe deixar
de de
ser ser
um um
crente crente
melhor bom
mesmo mesmo
destino destino
até até
compaixão compaixão
pelos por_o
pecadores pecador
decide decidir
ajudar ajudar
alguém alguém
para para
caminhar caminhar
na em_o
fé fé
decida decidir
deixar deixar
de de
ser ser
crente crente
de de
igreja igreja
só só
para para
receber receber
bênçãos bênção
descida descer
descida descida
de de
luxos luxo
a o
descida descida
decida decidir
pedir pedir
a a
deus deus
uma um
direção direção
tem ter
tanta tanto
coisa coisa
que que
fazer fazer
há há
tanta tanto
coisa coisa
no em_o
reino reino
pra pra
fazer fazer
e e
você você
satisfeito satisfazer
em em
apenas apenas
de de
um um
culto culto
nem nem
pra pra
ajudar ajudar
alguém alguém
a a
caminhar caminhar
na em_o
fé fé
que que
compaixão compaixão
é ser
essa esse
que que
amor amor
é ser
esse esse
que que
cristianismo cristianismo
nós nós
decide decidir
viver viver
uma um
vida vida
cristã cristão
diferenciada diferenciar
tá estar
faltando faltar
você você
entregar entregar
sua seu
vida vida
cristo cristo
voltar voltar
pra pra
jesus jesus
a a
voar voar
por por
essas esse
pessoas pessoa
vou ir
dar dar
mais mais
um um
minuto minuto
e e
vou ir
orar orar
porque porque
eu eu
não não
posso poder
decidir decidir
por por
você você
decida decidir
porque porque
a o
sua seu
decisão decisão
vai ir
abrir abrir
portas porta
para para
a o
sua seu
vida vida
que que
você você
nem nem
imagina imaginar
se se
uma um
voz voz
é ser
no em_o
seu seu
coração coração
ela ela
não não
é ser
a o
minha meu
voz voz
é ser
o o
espírito espírito
santo santo
que que
está estar
falando falar
com com
você você
decida decidir
descida descida
eu eu
tenho ter
bênçãos bênção
decida decidir
voltar voltar
decida decidir
se se
atirar atirar
nos em_o
meus meu
braços braço
você você
quer querer
venha vir
ninguém ninguém
vai ir
te tu
puxar puxar
pelo por_o
braço braço
vivo vivo
nem nem
pela por_o
mão mão
porque porque
a o
decisão decisão
é ser
pessoal pessoal
você você
tem ter
livre livre
arbítrio arbítrio
já já
não não
reclama reclamar
e e
sabe saber
por por
quê quê
porque porque
quando quando
a o
bíblia bíblia
diz dizer
que que
cada cada
um um
de de
nós nós
dará dar
conta conta
de de
si si
mesmo mesmo
a a
deus deus
só só
dá dar
conta conta
que que
é ser
responsável responsável
por por
isso isso
que que
nós nós
vamos ir
dar dar
conta conta
a a
deus deus
temos ter
somos ser
responsáveis responsável
por por
nossas nosso
escolhas escolha
e e
eu eu
vou ir
orar orar
por por
essas esse
pessoas pessoa
que que
estão estar
aqui aqui
deus deus
conhece conhecer
o o
coração coração
delas de_elas
deus deus
conhece conhecer
as o
suas seu
necessidades necessidade
deus deus
conhece conhecer
aquilo aquilo
que que
elas ele
precisam precisar
de de
mais mais
urgente urgente
eu eu
só só
dou dar
um um
conselho conselho
decida decidir
servir servir
a a
deus deus
não não
vem vir
apenas apenas
aqui aqui
hoje hoje
aqui aqui
na em_o
frente frente
aqui aqui
não não
é ser
tudo tudo
aqui aqui
é ser
o o
primeiro primeiro
ato ato
decida decidir
ter ter
compromisso compromisso
com com
deus deus
que que
vocês você
vão ir
ver ver
o o
que que
devo dever
fazer fazer
na em_o
vida vida
de de
vocês você
estendi estender
a o
mão mão
direção direção
a a
essas esse
pessoas pessoa
senhor senhor
eu eu
entrego entregar
essas esse
vidas vida
nas em_o
suas seu
mãos mão
mas mas
declarou declarar
eu eu
declaro declarar
que que
elas ele
são ser
duas dois
que que
esta este
noite noite
seja ser
uma um
noite noite
de de
perdão perdão
de de
restauração restauração
de de
libertação libertação
de de
mudança mudança
de de
força força
e e
poder poder
para para
que que
essas esse
pessoas pessoa
possam poder
decidir decidir
servir servir
de de
obedecer obedecer
porque porque
a o
vitória vitória
pra pra
elas ele
eu eu
entrego entregar
nas em_o
tuas tuas
mãos mão
no em_o
nome nome
de de
e e
amém amém
olha olhar
a o
gente gente
bota bota
mais mais
plaquinha plaquinha
aquino aquino
público público
é ser
porque porque
a o
gente gente
deseja desejar
isso isso
aqui aqui
ó ó
deus deus
tem ter
uma um
nova novo
história história
pra pra
você você
e e
bem bem
vindo vir
à a_o
sua seu
nova novo
família família
você você
é ser
especial especial
você você
é ser
mais mais
que que
bem bem
vindo vir
hoje hoje
é ser
dia dia
de de
festa festa
eu eu
vou ir
pedir pedir
a a
vocês você
três três
minutinhos minutinhos
que que
eu eu
vou ir
dar dar
um um
livro livro
de de
presente presente
para para
vocês você
um um
livro livro
meu meu
pequenininho pequenino
fácil fácil
de de
você você
e e
pra pra
te tu
ajudar ajudar
o o
pessoal pessoal
a a
nota nota
seu seu
nome nome
pra pra
gente gente
chorar chorar
por por
você você
e e
te tu
liberar liberar
pra pra
você você
voltar voltar
porque porque
não não
vão ir
terminar terminar
o o
culto culto
dorme dormir
no em_o
time time
porque porque
a a
comprar comprar
o o
pessoal pessoal
é ser
bem bem
rapidinho rápido
você você
vai ir
cair cair
uma um
livro livro
meu meu
