abra abrir
essa esse
voz voz
que que
está estar
aí aí
dentro dentro
não não
é ser
minha meu
voz voz
não não
é ser
deus deus
é ser
o o
espírito espírito
santo santo
está estar
falando falar
com com
então então
saia saia
do de_o
seu seu
lugar lugar
nada nada
pode poder
travar travar
nada nada
pode poder
te tu
amarrar amarrar
e e
nada nada
pode poder
segurar segurar
é é
deus deus
que que
está estar
falando falar
porque porque
deus deus
tem ter
um um
propósito propósito
e e
venha vir
com com
seus seu
defeitos defeito
quanto quanto
às a_o
limitações limitação
com com
teus teu
pecados pecar
com com
teus teu
erros erro
é ser
por por
isso isso
que que
tem ter
deus deus
porque porque
ele ele
é ser
que que
perdoa perdoar
é é
que que
nos nós
ajuda ajuda
é ser
que que
com com
serpa serpa
aleluia aleluia
eu eu
vou ir
orar orar
por por
essas esse
pessoas pessoa
você você
está estar
aqui aqui
na em_o
frente frente
orar orar
é ser
falar falar
com com
deus deus
usando usar
as o
suas seu
palavras palavra
ou ou
a o
sua seu
mente mente
porque porque
deus deus
é ser
onisciente onisciente
se se
pode poder
olhar olhar
com com
a o
mente mente
oracle oracle
palavras palavra
eu eu
já já
consigo conseguir
dizer dizer
deus deus
em em
nome nome
de de
jesus jesus
eu eu
entrego entregar
a o
minha meu
vida vida
tinha ter
fala falar
isso isso
do de_o
teu teu
jeito jeito
mas mas
fã fã
perdoe perdoar
meus meu
pecados pecado
eu eu
quero querer
estar estar
em em
ti tu
eu eu
quero querer
experimentar experimentar
a o
vida vida
antigo antigo
fale falar
alguma algum
coisa coisa
alguma algum
área área
da de_o
tua tua
vida vida
que que
está estar
pensando pensar
em em
uma um
ação ação
de de
deus deus
ia ir
pra pra
ele ele
diga dizer
fale falar
não não
sei saber
na em_o
área área
matrimonial matrimonial
na em_o
área área
sentimental sentimental
quem quem
sabe saber
alguma algum
coisa coisa
que que
está estar
dominando dominar
um um
vício vício
maldito maldito
vem vir
lutando lutar
até até
falei falar
pra pra
ele ele
o o
que que
é ser
alguma algum
angústia angústia
que que
vem vir
dominando dominar
a o
tua tua
alma alma
diga dizer
pra pra
ele ele
ele ele
quer querer
cuidar cuidar
de de
aleluia aleluia
ba ba
vamos ir
orar orar
glória glória
a a
deus deus
estendi estender
a o
mão mão
de de
deixar deixar
fale falar
com com
deus deus
eu eu
vou ir
orar orar
por por
você você
faça fazer
sua seu
ação ação
a o
igreja igreja
vai ir
orar orar
por por
você você
senhor senhor
eu eu
entrego entregar
essas esse
pessoas pessoa
nas em_o
suas seu
mãos mão
que que
tu tu
possas possar
fazer fazer
uma um
obra obra
grandiosa grandioso
milagrosa milagroso
sobrenatural sobrenatural
porque porque
estar estar
em em
deus deus
estar estar
em em
deus deus
é ser
colocar colocar
nossa nosso
vida vida
inteiramente inteiramente
nas em_o
duas dois
mãos mão
eles eles
entenderam entender
a o
tua tua
palavra palavra
estão estar
tomando tomar
essa esse
atitude atitude
eu eu
declaro declarar
a o
salvação salvação
eu eu
declaro declarar
perdão perdão
eu eu
declaro declarar
um um
novo novo
tempo tempo
eu eu
declaro declarar
vida vida
abundante abundante
em em
nome nome
de de
jesus jesus
há haver
nem nem
ea ea
nem nem
eu eu
vou ir
pedir pedir
a a
você você
eu eu
vou ir
pedir pedir
a a
você você
que que
tá estar
aqui aqui
na em_o
frente frente
eu eu
vou ir
pedir pedir
a a
vocês você
no em_o
time time
eu eu
vou ir
dar dar
um um
livro livro
meu meu
de de
presente presente
pra pra
vocês você
fica ficar
tranquilo tranquilo
que que
naquele em_aquele
livro livro
que que
vai ir
levar levar
dois dois
anos ano
a a
lei lei
não não
é ser
um um
livro livro
de de
64 64
páginas página
pequenininho pequenino
fácil fácil
fácil fácil
para para
te tu
ajudar ajudar
é ser
um um
presente presente
meu meu
o o
pessoal pessoal
aqui aqui
da de_o
igreja igreja
vai ir
notar notar
seu seu
nome nome
pra pra
gente gente
chorar chorar
por por
você você
é ser
bem bem
rapidinho rápido
pessoal pessoal
vai ir
te tu
levar levar
numa em_um
sala sala
vai ir
te tu
dar dar
um um
livro livro
anotar anotar
o o
nome nome
você você
está estar
liberado liberar
nós nós
vamos ir
encerrar encerrar
o o
culto culto
que que
deus deus
abençoe abençoar
a o
vida vida
de de
vocês você
ok ok
você você
pode poder
dar dar
um um
aplauso aplauso
pode poder
acompanhar acompanhar
isso isso
dá dar
mais mais
uma um
pausa pausa
e e
da de_o
globo globo
a a
deluxe deluxe
pão pão
rapidinho rápido
vamos ir
encerrar encerrar
tem ter
duas dois
crianças criança
se se
apresentar apresentar
aqui aqui
a ela
maria maria
júlia júlia
e e
o o
davi davi
lucas lucas
e e
aí aí
eu eu
vou ir
despedir despedir
pra pra
você você
na em_o
paz paz
aleluia aleluia
e e
glória glória
a a
deus deus
vocês você
estão estar
vendo ver
a o
palavra palavra
de de
deus deus
tem ter
um um
poder poder
próprio próprio
que que
é ser
dela de_ela
não não
é ser
a o
minha meu
argumentação argumentação
é ser
o o
poder poder
da de_o
palavra palavra
fé fé
vem vir
pelo por_o
ouvir ouvir
e e
ouvir ouvir
a o
palavra palavra
de de
deus deus
vez vez
em em
quando quando
não não
adianta adiantar
pegar pegar
tanta tanto
tecnologia tecnologia
tanto tanto
a o
filosofia filosofia
que que
nem nem
o o
crente crente
entende entender
que que
descarta descartar
pregando pregar
o o
meu meu
deus deus
o o
que que
é ser
isso isso
como como
o o
meu meu
lado lado
não não
é ser
só só
para para
ouvir ouvir
que que
adianta adiantar
eu eu
não não
to to
desprezado desprezar
eu eu
amo amar
ver ver
um um
homem homem
de de
deus deus
pregando pregar
a o
mensagem mensagem
profunda profundo
quando quando
ele ele
tem ter
profundidade profundidade
eu eu
bato bater
palma palma
né né
não não
tem ter
nada nada
conta contar
a o
profundidade profundidade
da de_o
palavra palavra
eu eu
sou ser
um um
amante amante
da de_o
palavra palavra
e e
de de
ver ver
a o
mensagem mensagem
profunda profundo
agora agora
o o
que que
adianta adiantar
pegar pegar
filosofia filosofia
psicologia psicologia
sociologia sociologia
neurociência neurociência
e e
o o
que que
é ser
mais mais
e e
daí de_aí
salvo salvo
que que
é ser
melhor bom
falar falar
um um
feijão feijão
com com
arroz arroz
eu eu
por por
exemplo exemplo
se se
botar botar
pra pra
mim eu
feijão feijão
com com
arroz arroz
mar mar
bem bem
feito fazer
e e
um um
ovo ovo
fico ficar
satisfeito satisfazer
em em
feijão feijão
com com
arroz arroz
eu eu
acho achar
que que
você você
vai ir
concordar concordar
um um
feijão feijão
com com
arroz arroz
bem bem
temperado temperar
e e
um um
ovo ovo
é ser
melhor bom
do de_o
que que
uma um
picanha picanha
dura duro
né né
é ser
melhor bom
do de_o
que que
uma um
picanha picanha
dura durar
eu eu
tô tô
daquele de_aquele
camarão camarão
desse de_esse
tamanho tamanho
que que
quando quando
você você
descobre descobrir
você você
ganha ganhar
um um
prêmio prêmio
que que
está estar
na em_o
comida comida
eu eu
eu eu
prefiro preferir
eu eu
um um
ovo ovo
com com
feijão feijão
e e
arroz arroz
no em_o
capricho capricho
dando dar
glória glória
né né
agora agora
claro claro
civil civil
arroz arroz
e e
feijão feijão
no em_o
capricho capricho
e e
vem vir
uma um
picanha picanha
bife bife
de de
tira tira
a o
batata batata
frita fritar
essas esse
coisas coisa
ilegal ilegal
vale valer
a o
pena pena
mas mas
é ser
melhor bom
isso isso
do de_o
que que
uma um
carne carne
que que
parece parecer
que que
a o
bonita bonito
mas mas
não não
tá estar
com com
nada nada
pega pegar
aqui aqui
o o
microfone microfone
com com
uma um
apresentação apresentação
a a
garotada garotar
vamos ir
orar orar
vou ir
sim sim
aqui aqui
da de_o
mentha mentha
acorda acordar
senhor senhor
entregas entrega
às a_o
crianças criança
nas em_o
suas seu
mãos mão
nós nós
abençoamos abençoamos
declaramos declarar
a o
vida vida
declarou declarar
o o
show show
que que
elas ele
estão estar
guardadas guardar
por por
ti tu
livra livrar
do de_o
homem homem
mau mau
de de
sabedoria sabedoria
seus seu
pais pai
para para
criar criar
lá lá
na em_o
tua tua
casa casa
e e
que que
o o
celular celular
seja ser
um um
lar lar
de de
bênção bênção
de de
paz paz
e e
de de
alegria alegria
nós nós
pedimos pedir
a o
tua tua
proteção proteção
no em_o
nome nome
de de
jesus jesus
amém amém
e e
amém amém
é ser
tão tão
interessante interessante
né né
como como
é ser
que que
o o
diabo diabo
que que
deturpa deturpar
a o
criança criança
quando quando
ela ela
sai sair
de de
perto perto
da de_o
mãe mãe
ela ela
começa começar
a a
chorar chorar
não não
é é
começa começar
a a
chorar chorar
mas mas
se se
você você
pegar pegar
uma um
roupa roupa
da de_o
mãe mãe
que que
ela ela
tem ter
qualificado qualificar
no em_o
seu seu
cérebro cérebro
o o
cheiro cheiro
e e
você você
colocar colocar
ela ela
para para
de de
chorar chorar
bota bota
na em_o
porta porta
no em_o
colo colo
de de
uma um
amante amante
botar botar
uma um
roupa roupa
da de_o
mãe mãe
ela ela
para para
de de
chorar chorar
interessante interessante
né né
eu eu
quando quando
estava estar
estudando estudar
na em_o
universidade universidade
eu eu
fico ficar
vendo ver
esses esse
caras cara
hoje hoje
a o
criança criança
ela ela
faz fazer
ruptura ruptura
da de_o
mãe mãe
com com
o o
mundo mundo
a a
partir partir
da de_o
figura figura
paterna paterno
é ser
através através
da de_o
figura figura
paterna paterno
que que
a o
criança criança
faz fazer
diferenciação diferenciação
entre entre
ela ela
a o
mãe mãe
o o
mundo mundo
olha olhar
o o
que que
o o
diabo diabo
tá estar
fazendo fazer
gente gente
pensa pensar
que que
é ser
a o
figura figura
de de
marcha marcha
figura figura
de de
fêmea fêmeo
é é
pode poder
pode poder
substituir substituir
por por
dois dois
machos macho
substitui substituir
por por
duas dois
fêmeas fêmeo
que que
é ser
a o
mesma mesmo
coisa coisa
vamos ir
ver ver
daqui de_aqui
a a
30 30
40 40
anos ano
o o
resultado resultado
vamos ir
ver ver
falei falar
isso isso
lá lá
no em_o
programa programa
da de_o
marília marília
gabriela gabriela
que que
ela ela
tava tava
endemoniada endemoniado
lá lá
coitada coitar
comigo com_eu
para para
isso isso
lá lá
naquele em_aquele
programa programa
falei falar
vamos ir
ver ver
vamos ir
ver ver
o o
resultado resultado
dessa de_esse
criação criação
eu eu
vou ir
falar falar
alguma algum
coisa coisa
na em_o
mensagem mensagem
que que
eu eu
vou ir
pegar pegar
domingo domingo
eu eu
vou ir
dar dar
uns um
dados dado
aqui aqui
que que
vocês você
vão ir
ver ver
sabe saber
negócio negócio
cuide cuidar
das de_o
suas seu
crianças criança
kuyt kuyt
de de
trate tratar
seu seu
filho filho
um um
menino menino
como como
o o
menino menino
trate tratar
sua seu
filha filha
menina menino
como como
menina menina
e e
eu eu
queria querer
dar dar
um um
aviso aviso
aos a_o
pais pai
que que
têm ter
tv tv
a a
cabo cabo
agora agora
a a
disney disney
uma um
tv tv
que que
está estar
no em_o
cabo cabo
da de_o
disney disney
vai ir
colocar colocar
um um
seriado seriado
que que
é ser
feito fazer
com com
adolescentes adolescente
e e
adolescentes adolescente
13 13
14 14
15 15
16 16
anos ano
onde onde
um um
menino menino
e e
uma um
menina menina
se se
apaixonam apaixonar
pelo por_o
mesmo mesmo
menino menino
cuidado cuidar
com com
que que
sua seu
criança criança
tá estar
vendo ver
na em_o
tv tv
seus seu
adolescentes adolescente
nós nós
estamos estar
vivendo viver
dias dia
difíceis difícil
sinal sinal
de de
que que
jesus jesus
velho velho
maranata maranata
e e
para para
encerrar encerrar
a a
partir partir
de de
amanhã amanhã
por por
dez dez
dias dia
a a
partir partir
de de
amanhã amanhã
por por
dez dez
dias dia
olha olhar
como como
o o
povo povo
gosta gostar
de de
aprender aprender
muito muito
nas em_o
redes rede
sociais social
aí aí
você você
tem ter
que que
fazer fazer
vídeos vídeo
de de
até até
um um
minuto minuto
porque porque
senão senão
uma um
busca busca
de de
conhecimento conhecimento
tão tão
grande grande
que que
se se
o o
vídeo vídeo
for ser
acima acima
de de
1 1
minuto minuto
ninguém ninguém
quer querer
ver ver
quase quase
então então
eu eu
como como
ajudando ajudar
nessa em_esse
busca busca
do de_o
saber saber
eu eu
fiz fazer
dez dez
vídeos vídeo
entre entre
40 40
segundos segundo
a a
um um
minuto minuto
que que
é ser
uma um
ferramenta ferramenta
para para
você você
segunda segundo
feira feira
se se
comemora comemorar
os o
500 500
anos ano
da de_o
reforma reforma
protestante protestante
e e
os o
cristãos cristão
porque porque
o o
diabo diabo
não não
tem ter
nada nada
na em_o
imprensa imprensa
não não
tem ter
especial especial
da de_o
globo globo
não não
tem ter
nada nada
e e
os o
crentes crente
não não
tem ter
idéia idéia
do de_o
que que
foi ser
a o
reforma reforma
protestante protestante
para para
o o
mundo mundo
então então
eu eu
falo falar
de de
dez dez
aspectos aspecto
da de_o
reforma reforma
protestante protestante
que que
uma um
lambada lambar
uma um
lavada lavado
na em_o
cara cara
de de
ateu ateu
esquerdopata esquerdopata
ativista ativista
gay gay
que que
menosprezam menosprezar
chamem chamar
de de
retrógado retrógado
o o
teu teu
conhecimento conhecimento
e e
pra pra
você você
espalhar espalhar
então então
eu eu
vou ir
colocar colocar
um um
sexta sexta
sábado sábado
domingo domingo
segunda segundo
10 10
é ser
só só
você você
me eu
acompanhar acompanhar
pelo por_o
twitter twitter
né né
acompanhe acompanhar
na em_o
tela tela
e e
tem ter
as o
redes rede
sociais social
fácil fácil
né né
silas silas
malafaia malafaia
no em_o
facebook facebook
tá estar
lá lá
me eu
acompanha acompanhar
pelas por_o
redes rede
sociais social
o o
que que
eu eu
vou ir
colocar colocar
vai ir
dá dar
até até
pra pra
ficar ficar
no em_o
instagram instagram
porque porque
é ser
até até
um um
minuto minuto
tá estar
lá lá
o o
facebook facebook
silas silas
malafaia malafaia
instagram instagram
pastor pastor
malafaia malafaia
oficial oficial
twitter twitter
pastor pastor
malafaia malafaia
taí taí
o o
canal canal
do de_o
youtube youtube
silas silas
malafaia malafaia
oficial oficial
me eu
acompanha acompanhar
é ser
uma um
ferramenta ferramenta
para para
você você
defender defender
a o
sua seu
fé fé
você você
tem ter
que que
estar estar
preparado preparar
para para
responder responder
a a
qualquer qualquer
que que
perdi perder
a o
razão razão
da de_o
tua tua
fé fé
aí aí
você você
vai ir
deixar deixar
você você
vai ir
descobrir descobrir
por por
exemplo exemplo
escola escola
pública público
não não
foi ser
o o
socialismo socialismo
na em_o
esquerda esquerda
o o
papa papa
não não
é ser
reforma reforma
protestante protestante
separação separação
estado estado
e e
religião religião
reforma reforma
protestante protestante
você você
sabia saber
que que
antes antes
da de_o
reforma reforma
protestante protestante
jato jato
dando dar
a o
dica dica
o o
trabalho trabalho
era ser
considerado considerar
um um
castigo castigo
uma um
interpretação interpretação
errada errado
e e
os o
nobres nobre
não não
era ser
obrigado obrigar
trabalha trabalhar
para para
classes classe
baixas baixo
subalternos subalterno
foi ser
a o
reforma reforma
protestante protestante
que que
deu dar
à a_o
dignidade dignidade
do de_o
trabalho trabalho
ea ea
partir partir
daí de_aí
tirou tirar
o o
mundo mundo
daquela de_aquele
situação situação
que que
ele ele
vive viver
apenas apenas
da de_o
economia economia
agrícola agrícola
feudal feudal
medieval medieval
a a
e e
se se
produz produzir
comércio comércio
circulação circulação
de de
dinheiro dinheiro
vou ir
falar falar
mas mas
não não
assistir assistir
os o
vídeos vídeo
mas mas
é ser
coisa coisa
importante importante
pra pra
você você
falar falar
porque porque
os o
amigos amigo
maior grande
segurança segurança
da de_o
ilha ilha
ocupa ocupar
como como
é ser
que que
é ser
isso isso
né né
são ser
10 10
videozinhos videozinhos
40 40
segundos segundo
a a
um um
minuto minuto
um um
por por
dia dia
amém amém
se se
você você
puder poder
amanhã amanhã
sábado sábado
e e
domingo domingo
o o
congresso congresso
de de
homens homem
e e
mulheres mulher
extraordinário extraordinário
vai ir
valer valer
a o
pena pena
você você
chegar chegar
aqui aqui
ok ok
deus deus
te tu
abençoe abençoar
deus deus
te tu
guarde guardar
o o
senhor senhor
te tu
faça fazer
prosperar prosperar
e e
espere esperar
em em
deus deus
e e
não não
de de
deus deus
porque porque
aí aí
você você
vai ir
participar participar
de de
coisas coisa
tremendas tremendo
para para
a o
sua seu
vida vida
a a
graça graça
de de
nosso nosso
senhor senhor
e e
salvador salvador
jesus jesus
cristo cristo
grande grande
amor amor
de de
deus deus
as o
consolações consolação
do de_o
espírito espírito
santo santo
seja ser
com com
todos todo
e e
todos todo
digam dizer
amém amém
vai ir
em em
paz paz
